data,autor,partido,uf,discurso
02/07/2019,POMPEO DE MATTOS,PDT,RS,"Presidente, eu quero só fazer uma pergunta ao Relator."
02/07/2019,MARCELO RAMOS,PL,AM,"Deputado Pompeo de Mattos, eu vou passar a palavra a V.Exa. pelo tempo de Líder e, antes disso, até passo a palavra para V.Exa. fazer uma pergunta. Só quero pedir a V.Exa. 1 minuto, apenas para registrar aqui, em nome da Presidência desta Comissão, toda a dedicação, todo o esforço do Deputado Samuel Moreira, a capacidade de diálogo, a capacidade de buscar construir maiorias, a capacidade de ouvir Deputados, inclusive aqueles que têm divergências profundas com relação ao conteúdo da proposta, a humildade para ouvir categorias e a grandeza e espírito público para saber dizer não quando muitas vezes há a tentação da solução fácil, da resposta que agrada a todos, que, às vezes, é a resposta que contraria os interesses maiores do povo brasileiro. Eu sei o quanto o Deputado Samuel Moreira se dedicou a esta missão, a esta tarefa de construir um futuro melhor para o povo brasileiro. Há acertos e há erros certamente, assim como há divergências sobre o conteúdo da proposta, mas nós não podemos negar a dedicação, o esforço, a capacidade de diálogo e o respeito com que o Deputado Samuel Moreira tratou esta missão tão importante para a vida do povo brasileiro. Eu quero aqui, em nome desta Presidência, pedindo a permissão de todos os membros para fazer este depoimento também em nome deles, parabenizar o Deputado Samuel Moreira.  (Palmas.) Passo a palavra ao Deputado Pompeo de Mattos. Reunião de: 02/07/2019"
02/07/2019,POMPEO DE MATTOS,PDT,RS,"Presidente Marcelo Ramos, eu quero fazer das palavras que V.Exa. direcionou ao Deputado Samuel Moreira minhas palavras, não para ele, mas, sim, para V.Exa. Tudo que V.Exa. disse dele é meritório, são palavras absolutamente verdadeiras, e essas palavras valem para V.Exa. também, pela sua capacidade de diálogo e de tirocínio, pela sua habilidade, jeito, calma, carinho e paciência, enfim, V.Exa. teve todo tipo de atitude. Eu disse a V.Exa., no pé do ouvido, que V.Exa. estará saindo muito maior da Comissão do que entrou, ou seja, V.Exa. cresceu, e cresceu muito. As palavras que V.Exa. disse ao Deputado Samuel Moreira são palavras elogiosas que nos representam muito bem. Embora nós possamos divergir eventualmente quanto a uma ou a outra questão, nós não podemos desconhecer o esforço, a luta, a abnegação, a disposição e a garra do Deputado Samuel. Antes de fazer a manifestação para a qual estou inscrito, eu só queria que o Deputado Samuel Moreira explicasse melhor, no art. 1º do substitutivo, o inciso V do art. 201, que diz:  pensão por morte do segurado, homem ou mulher, ao cônjuge ou ao companheiro e aos seus dependentes, observado o disposto no § 2º quando se tratar da única fonte de renda auferida pelo conjunto de dependentes . Eu quero aqui entender Š se é que eu entendi Š que a pessoa, no caso de pensão por morte, vai receber um salário mínimo, mas só vai receber esse salário mínimo se, no conjunto da família, já não houver um salário mínimo sendo recebido pelos integrantes. Eu diria que isso é uma espécie de BPC, porque viria numa situação de miserabilidade: só vai receber a pensão aquele cuja família viva reconhecidamente em estado de miserabilidade, o que eu acho um exagero, porque, afinal de contas, trata-se de pensão por morte. A pessoa, além de ter perdido o ente querido, só vai receber a pensão desse ente querido se a família for declarada miserável. Aí nós chegamos a um estágio muito profundo. Eu coloco essa preocupação antes de fazer a minha manifestação."
02/07/2019,SAMUEL MOREIRA,PSDB,SP,"Não é igual ao BPC. Neste caso, trata-se dos dependentes. Na verdade, se tiver renda, você recebe um salário mínimo ou menos mesmo, porque aí é a regra, e a regra é para todo mundo Š a regra é para todo mundo. O cálculo da pensão é igual para todo mundo. Mas, neste caso, trata-se dos dependentes."
02/07/2019,MARCELO RAMOS,PL,AM,"Deputado Pompeo de Mattos, V.Exa. tem a palavra pela Liderança da Minoria, pelo tempo de 7 minutos."
02/07/2019,POMPEO DE MATTOS,PDT,RS,"Sr. Presidente, Sras. e Srs. Parlamentares, primeiramente, eu quero aqui saudar V.Exa. e agradecer à Deputada Jandira Feghali, que é a nossa Líder da Minoria Š eu tenho a honra de ser o Vice- Líder Š e me concede a oportunidade de, em nome da Liderança, fazer esta manifestação. Quero dizer que, sim, Sr. Presidente, estamos chegando à reta final deste debate, e é hora de reconhecer e agradecer. Já fiz isso publicamente a V.Exa., Deputado Marcelo Ramos, e também ao Deputado Samuel Moreira, pelo trabalho que fez. Isso não quer dizer que nós estamos concordando na forma; nós estamos concordando no jeito. O jeito de tratar os colegas, de fazer as coisas, a polidez, o carinho e o respeito foram fundamentais para as nossas relações. Nós temos divergências ainda na forma, no contiúdo, como diria o Dr. Brizola. Por exemplo, nós avançamos na questão do benefício de prestação continuada, que está fora. Não digam aqueles do Governo:  Olha, o Governo recuou, cedeu.  Cedeu porque água mole em pedra dura tanto bate até que fura. Houve persistência, insistência e quem sabe até um tanto de teimosia da nossa parte. Dizem que teimoso é o teimoso que teima com o teimoso, mas mais teimoso é o teimoso que teima com o teimoso e ganha na teimosia, e nós teimamos o suficiente para vencer essa teimosia. Aconteceu a mesma coisa na questão da capitalização: o Governo queria a capitalização, queria entregar a Previdência para os bancos, e nós conseguimos demonstrar com palavras, com dados, com números, com valores que o Governo não tinha como sustentar essa posição."
02/07/2019,MARCELO RAMOS,PL,AM,"Aguarde só um minutinho. Pessoal, eu quero pedir silêncio. Está impossível ouvir o Deputado Pompeo. Eu estou aqui na frente e não estou conseguindo. Peço silêncio, por favor."
02/07/2019,POMPEO DE MATTOS,PDT,RS,"Muito obrigado, Presidente. Então, na questão da capitalização nós também vencemos, com persistência, com equilíbrio, com diálogo e também com argumentos, ao ponto de o Governo recuar e deixar de entregar a Previdência para os bancos. A chamada nova Previdência não será uma nova Previdência, não; será a nossa velha Previdência, renovada, avançando nos pontos nos quais é possível avançar. Reunião de: 02/07/2019 No que diz respeito aos trabalhadores rurais, nós conseguimos avançar, sim: convencemos o Governo de que tinha que retirá-los da reforma, e o Relator agora tirou um penúltimo resquício que havia em relação a eles, que era passar de 15 para 20 anos a sua contribuição. Vencemos em parte Š e eu faço aqui a advertência Š, porque a questão do direito dos trabalhadores rurais, Sr. Relator, continua fora da Constituição, está desconstitucionalizado. Quero deixar bem claro aqui aos meus irmãos agricultores e agricultoras que não estão tocando nos trabalhadores rurais, mas estão tirando seu direito de dentro da Constituição e o deixando desprotegido. Estão deixando isso desprotegido. Não está dentro da Constituição, está desconstitucionalizada a aposentadoria dos rurais. Quero deixar isso como premissa, para que não digam que eu não avisei. E faço uma comparação para exemplificar por que o direito dos trabalhadores rurais tem que estar na Constituição: a Constituição está para o direito dos trabalhadores como o cofre está para a joia. Uma joia dentro do cofre está protegida. O direito dos rurais dentro da Constituição está protegido. Se você abre o cofre, tira as joias do cofre, deixa na prateleira ou na caixa de sapato, o primeiro que passa ali pega um pingente, um brinco, um anel, uma pulseira, uma corrente, e leva embora, some. Deixando o direito dos rurais fora da Constituição, lá na frente, por lei ordinária, eles tiram esses direitos. Essa é a preocupação, Presidente."
02/07/2019,SAMUEL MOREIRA,PSDB,SP,"O tempo de contribuição não está na Constituição, o que está é a idade mínima. Ela está preservada na Constituição; o tempo, não. Ele não está na Constituição."
02/07/2019,POMPEO DE MATTOS,PDT,RS,A idade está na Constituição.
02/07/2019,SAMUEL MOREIRA,PSDB,SP,E nós a mantivemos nela.
02/07/2019,POMPEO DE MATTOS,PDT,RS,E o tempo está protegido também.
02/07/2019,SAMUEL MOREIRA,PSDB,SP,O tempo não está.
02/07/2019,POMPEO DE MATTOS,PDT,RS,Essa é a nossa preocupação.
02/07/2019,SAMUEL MOREIRA,PSDB,SP,O tempo está na lei.
02/07/2019,POMPEO DE MATTOS,PDT,RS,"Essa é a discussão que nós temos que aprofundar, para deixar bem clara a questão dos rurais. Nós vamos aprofundá-la, mas eu deixo isso claro. Outro aspecto, Presidente, é a questão dos professores e das professoras. Passar o tempo em sala de aula de 25 anos, no caso da mulher, e de 30 anos, no caso do homem, para 40 anos, nos dois casos, para mim, é maldade. É muito pesado. E conjugar com isso os 60 anos de idade para o professor e os 57 anos de idade para a professora é um exagero. Nós queremos deixar aqui muito clara a nossa contrariedade a este ponto, até porque a atividade do professor, o magistério, já não tem atrativo. Os jovens não querem mais se formar professores. O que está ruim vai ficar mais difícil, vai ficar pior ainda. Eu volto a insistir numa coisa. Tem que haver idade mínima. O PDT apoia a existência de uma idade mínima. Hoje não existe idade mínima. Agora, o mínimo não pode ser o máximo, o piso não pode ser o teto, a terra não pode ser o céu: 50 anos de idade mínima é pouco, 45 anos de idade mínima é pouco; agora, 65 anos de idade mínima é demais, ainda mais conjugando com 40 anos de contribuição. Para um trabalhador atingir 40 anos de contribuição, ele tem que estar há 52 anos na atividade laboral, porque ele vai ficar 12 anos desempregado ao longo desses 52 anos. Então, alto lá! Devagar com o andor, que o santo é de barro .  São esses exageros que nós estamos coibindo. Nós do PDT concordamos que o teto da previdência, pública ou privada, seja de 5.800 reais seja para quem for Š juiz, promotor, Deputado, Senador, desembargador, ministro. O valor de 5.800 reais não representa absolutamente nenhum problema para a nossa concordância. Agora, nós estamos em defesa do trabalhador do Regime Geral de Previdência. Isso para nós é fundamental, até porque o tempo de contribuição dele vai passar de 15 anos para 20 anos, e isso é muito ruim. Muita gente vai morrer e não vai se aposentar. É aquela velha história do remédio e do veneno: veneno em pequenas doses é remédio; remédio em altas doses é veneno. O Governo está dando uma dose de remédio tão alta para corrigir distorções na Previdência que está envenenando o projeto. Isso vai matar muita gente que precisa da Previdência para ter dignidade e ter qualidade de vida. Então, essa é a nossa postura, essa é a nossa posição, por conta do que nós mantemos a contrariedade ao conjunto da obra do jeito que está e, pontualmente, vamos votar destaques para... (Desligamento automático do microfone.)"
02/07/2019,MARCELO RAMOS,PL,AM,"Obrigado, Deputado Pompeo. Tem a palavra o Deputado Giovani Cherini, pelo tempo de Liderança do PL. Reunião de: 02/07/2019 V.Exa. tem o tempo de 6 minutos. Depois da fala do Deputado Giovani Cherini, eu vou passar a palavra a quem tiver algum pedido de esclarecimento."
02/07/2019,GIOVANI CHERINI,PL,RS,"Sr. Presidente Marcelo Ramos, com muito orgulho do nosso Partido Liberal, que agora não é mais Partido da República, quero parabenizá-lo pelo seu grande trabalho, pelo seu destaque como Presidente. V.Exa. está tendo grande imparcialidade na discussão, dando oportunidade para todos, assim como o nosso Deputado Samuel Moreira, com quem tive muitas discussões Š apesar de ele não ter atendido meus pedidos, eu concordo com 100% do seu relatório, até porque nosso partido está junto dele nessa grande luta da reforma da Previdência Š e o nosso grande Deputado Silvio. Tenho saudade de quando seu pai estava aqui também. Eu acredito que, após todos os debates feitos aqui, há uma grande preocupação, que nós ajudamos a resolver. Acho que não dá para dizer que há aqui um autor. Gostei quando o Relator não citou este ou aquele Deputado. Acho que isto aqui é uma cooperativa. Na verdade, eu sou cooperativista, então sempre gosto da ideia de cooperativa. Se saíram os trabalhadores rurais, isso não foi fruto do meu trabalho, foi fruto do trabalho de toda a Comissão, inclusive do Relator. Se saiu a capitalização, isso também foi fruto de um trabalho cooperativo, e, sendo cooperativo, todos ganham. O trabalho não foi da Oposição, não foi da Situação, foi de todos, até porque quem vai votar a favor disto somos nós. Então, não dá para as coisas boas serem fruto da atuação da Oposição, e as ruins, da atuação da Situação. Nós precisamos deixar muito claro isso, que vale para o BPC também. Eu já disse antes aqui que o Brasil parou. Hoje o Brasil está parado. As bolsas de mercadorias, os empresários, o mundo inteiro está esperando nós darmos uma resposta para a questão da reforma da Previdência. Há 14 milhões de desempregados esperando que esta Casa realmente faça a reforma, que não vai ser a melhor reforma, até porque lei perfeita não existe. Nós temos que ter a capacidade de também colocar na nossa pauta o teto salarial. Nós precisamos votar o tema nesta Casa. Nós temos que votar a lei do teto salarial, sim, Deputado Samuel, Relator. V.Exa. disse que o teto está na Constituição, e está mesmo, só que ele não é cumprido no Brasil. Há gente aposentada com 40 mil reais, com 50 mil reais, com 70 mil reais, com 100 mil reais por mês! Isso, sim, é privilégio. Mas as pessoas aqui não têm a capacidade de dizer que há privilégio nas aposentadorias, sim. Acho que, na medida em que o teto de 5.800 reais valerá para todos, não haverá nenhum privilégio. Pelo menos nós esperamos que, após a nossa aprovação, isso passe a ser aplicado, até porque não existe lei que retroaja para alcançar direitos ou privilégios Š não existe lei que faça isso. Agora, fiquei muito triste com uma coisa. Primeiro, eu concordo com o Deputado Pompeo. Acho que a idade mínima deveria ser 60 anos para todo mundo, na realidade. Mas estamos discutindo isso, vamos votar, vamos aprovar 65 anos. Acho um pouco exagerada a idade de 65 anos; deveria ser 60 anos para todo mundo. Mas há outra coisa que me preocupou muito e que preocupa o Governador do Estado do Rio Grande do Sul, o Eduardo Leite, preocupa o Presidente da Confederação Nacional de Municípios, que é gaúcho, o nosso Aroldi, preocupa o Presidente da Federação das Associações de Municípios do Rio Grande do Sul Š FAMURS, o Prefeito Cettolin, de Garibaldi: os Estados e Municípios não estão nesta reforma. Nós do Rio Grande do Sul, da bancada gaúcha, com toda a certeza deveríamos votar isso de forma unânime, porque o Rio Grande do Sul está hoje em estado falimentar, em grande parte pela sua previdência. Hoje, de cada 100 reais que o Rio Grande do Sul arrecada, 68 reais vão para o pagamento de pensionistas e aposentados. Temos 234 mil matrículas ativas e 260 mil matrículas inativas. Então, realmente, é um Estado que necessita dessa reforma, que precisa que, em plenário, Relator, seja retomada a inclusão dos Estados e Municípios. Eu defendo isso. Eu quero votar uma reforma inteira, não quero votar uma reforma pela metade, até porque, quando se anda pelas ruas do Brasil hoje, o povo diz assim:  Deputado, vote a favor da reforma! Deputado, vote a favor da reforma!  Este é um momento muito diferente de outros aqui nesta Casa. De cada oito ligações que eu recebo, duas são contra a reforma; de cada dez  e-mails  que eu recebo, dois são contra a reforma. Então, esse é o nosso trabalho aqui. Nós precisamos dar essa resposta para o Brasil, para gerar emprego para esses 14 milhões de desempregados. Esta reforma não é a solução para todos os problemas, mas é um grande começo. Depois de fazermos a reforma da Previdência, iremos para a reforma tributária e, então, para as demais reformas de que este País precisa. E nós vamos ter, sim, uma solução. E a solução não está em dizer assim:  Ah, dessa reforma eu não sou a favor.  Mas de qual reforma você é a favor? Nós temos esta aqui, que já foi emendada, já foi melhorada. A própria Oposição já disse que melhorou muito o projeto. Então, parabéns, Relator. Entre mortos e feridos, se Deus quiser, nós estaremos em plenário votando a grande reforma de que este País. Reunião de: 02/07/2019 Obrigado."
02/07/2019,MARCELO RAMOS,PL,AM,"Eu vou passar a palavra para os Líderes. Depois, haverá os esclarecimentos. Tem a palavra a Deputada Joice Hasselmann, pelo tempo de 7 minutos."
02/07/2019,JOICE HASSELMANN,PSL,SP,"Sr. Relator Samuel Moreira, eu quero começar lhe dizendo muito obrigada. Muito obrigada por ter entregue um texto nesta Comissão que mantém, apesar das mudanças, a espinha dorsal da nossa nova Previdência, que é a economia média de 1 trilhão de reais em 10 anos. Nós sabemos como foi difícil, sabemos que não foi fácil essa construção. E dessa construção participaram todos: o Relator, obviamente, que é a célula-mãe dessa construção; o Governo, que encaminhou o projeto, a PEC original; os Líderes do centro, que fizeram as suas exigências, como, por exemplo, a de que o BPC e aposentadoria rural fossem retirados do projeto; e a Oposição, que também ajudou a construir este texto. Havia um relatório, que foi apresentado originalmente e que tinha uma economia média de 900 bilhões, mas o senhor avançou, Sr. Relator. O senhor avançou ouvindo todos, e esse é um processo democrático do qual eu me orgulho de fazer parte, ouvindo Líderes, ouvindo o Governo, ouvindo a Oposição, ouvindo o povo. Aliás, aqui, o Deputado Cherini citou que, de cada 10 pessoas que ligam para o gabinete dele, apenas 2 são contra a aprovação de uma reforma. A grande maioria é a favor. Isto é o que nós temos visto: a população brasileira inteira a favor de uma reforma da Previdência, de uma mudança no nosso sistema previdenciário. Nós vimos pessoas, não só nas redes sociais, mas também nas ruas, vestindo verde e amarelo e pedindo a aprovação da nova Previdência. Este é um momento histórico no nosso País, um momento em que todos nós podemos fazer o certo, devemos fazer o certo e seremos aplaudidos por isso pelo povo brasileiro, porque o povo entendeu que é a hora de todos nós contribuirmos com uma parte para que tenhamos um novo sistema previdenciário. Eu creio, Sr. Relator, que nós ainda temos bastante para avançar. E eu não desisto, eu sou osso duro de roer! Nós temos o Plenário pela frente. Estados e Municípios podem ainda ser incluídos no Plenário. Isso vai depender de todos nós, não vai depender só do Governo, não vai depender só do Relator, não vai depender só da Oposição, vai depender de todos nós. Se houver um entendimento, se houver, de fato, uma união dos Líderes dos partidos de Centro com Governo e Oposição, se houver de fato o envolvimento dos Governadores, o envolvimento direto para a entrega desses votos, nós poderemos avançar e ter ainda uma reforma mais completa lá no Plenário. Também não desistimos, viu, Relator, do que foi chamado de capitalização Š acho que o nome poderia ser poupança garantida Š, que vai ser um debate para o segundo semestre. Neste momento, nós sabemos que é muito difícil abordar esse assunto, mas é um assunto necessário para o País, para que nós comecemos uma discussão olho no olho com o povo brasileiro, explicando o que é o novo sistema, o sistema de uma poupança garantida, para que nós possamos sair de um modelo que não funciona e que não vai funcionar mais. Afinal de contas, a nossa população está envelhecendo Š ainda bem, ainda bem! Os nossos idosos vivem mais Š ainda bem! E nós temos que ter um sistema previdenciário que, obviamente, se adapte a essa idade da nossa população, a essa população idosa, que fica cada vez mais idosa Š e eu espero que assim seja Š e cada vez mais saudável. Mas nós temos que apresentar matematicamente uma solução para isso. Sr. Relator, eu sei das pressões que o senhor sofreu. Todos nós sofremos. Algumas pressões foram corretas e justas, de gente dizendo para nós:  Olha, avancem, vamos em frente! ; outras, injustas com todos. Mas, entre pressões justas e pressões injustas, entre boas ideias e algumas nem tanto, e com boas discussões, nós conseguimos avançar e temos aí um relatório com a espinha dorsal. E é por isso que, por questão de justiça, Sr. Relator, eu quero agradecer-lhe. Poucas vezes eu vi alguém ser tão pressionado num período tão curto de tempo quanto o senhor foi. O senhor foi um leão! Então, muito obrigada pelos avanços. O texto não é o que o Governo enviou para cá. Houve modificações. Mas isso é do sistema democrático ou não? Nós vivemos num sistema democrático, onde as pessoas conversam, se entendem, chegam a um entendimento, votam, aprovam ou reprovam. Nós vivemos numa democracia, e numa democracia o diálogo é imperativo. Ou construímos as coisas por diálogo ou não. Agora, eu estou na contagem regressiva para aprovação desse texto em Plenário, Sr. Relator. Sabe por quê? Porque eu quero ver empregos gerados neste País. É por isso que o meu coração palpita, porque eu quero ver os números se transformarem em realidade. Eu quero, em 2023, 8 milhões a mais de empregos criados neste País. É por isso que o meu Reunião de: 02/07/2019 coração queima. Eu tenho certeza de que o do senhor também e o da maioria das pessoas neste Parlamento que querem ver o Brasil andar para frente e não ficar estagnado. Eu tenho dito por onde eu passo, Sr. Relator, que economia não se pode misturar com ideologia, porque quando se mistura ideologia com economia a conta é burra. Nós temos que trabalhar a economia pensando no bolso do povo brasileiro, na geração de empregos, nos investimentos, em renda. Eu quero ver esse povo com dinheiro no bolso, Deputado Samuel Moreira, porque é assim que o nosso povo vai ficar feliz e próspero. E a nova Previdência é o primeiro passo para uma grande prosperidade neste País. Mais uma vez o meu muito obrigada, Relator."
02/07/2019,MARCELO RAMOS,PL,AM,"Obrigado. Com a palavra o Deputado Darci de Matos, pelo tempo de Liderança da Maioria. Desculpe-me, é o Deputado Darcísio Perondi, pelo tempo de Liderança, por 9 minutos.  (Pausa.) Deputado, vamos ouvir os esclarecimentos da Deputada Jandira Feghali. Depois vou passar a palavra para V.Exa. e para o Deputado Pedro Paulo."
02/07/2019,JANDIRA FEGHALI,PcdoB,RJ,"Deputado Samuel Moreira, apenas duas questões que me saltaram aqui aos olhos, porque, obviamente, nós vamos estudar com muito cuidado o seu relatório. A primeira é sobre a pensão, que o Deputado Pompeo de Mattos levantou. Para mim, ficou uma dúvida aqui. Quando V.Exa. muda a questão do recebimento do valor da pensão, vinculado ou não ao salário mínimo, a partir do valor do beneficiário, e V.Exa. joga para o valor do conjunto dos dependentes, isso expressa que essa pensionista dificilmente alcançará o salário mínimo, porque passa a ser o valor do conjunto dos dependentes e não apenas dela, beneficiária. Esse é o primeiro pedido de esclarecimento, só para entender qual foi a sua intenção nessa redação. Já colocarei as duas questões logo, para compreendermos. A segunda questão é sobre o abono. Parece-me que o abono permaneceu na mesma posição em relação à linha de corte e o até um salário mínimo, que era como eu tinha compreendido. Também não houve mudança nisso, né? Sobre o benefício, V.Exa. tirou do texto permanente e jogou para as disposições transitórias, até que lei determine a questão da média. É isso mesmo que eu entendi? Quanto ao restante, eu vou estudar, mas são esses os três pontos em que eu bati o olho para ter esclarecimento."
02/07/2019,SAMUEL MOREIRA,PSDB,SP,"Primeiro, em relação à pensão que garante um salário mínimo, é o contrário. É exatamente para que não se conte o que uma pessoa já recebe. É o contrário. Não é como o BPC, que as pessoas recebem e que faz parte da média para computar se devem receber o benefício ou não. Ela vai receber, ela e seus dependentes, porque, na verdade, a pensão é relacionada aos dependentes."
02/07/2019,JANDIRA FEGHALI,PcdoB,RJ,E a ela também.
02/07/2019,SAMUEL MOREIRA,PSDB,SP,"Isso. Então, ela vai ter 50% mais 10..."
02/07/2019,JANDIRA FEGHALI,PcdoB,RJ,"Ela ou ele, porque a mulher também deixa pensão."
02/07/2019,SAMUEL MOREIRA,PSDB,SP,"Isso. São 50% mais 10, e depois mais 10 para o filho dependente. Então, pode ser que haja alguém no grupo familiar que ganhe 2 salários, 3 salários. Isso não vai computar. É só se ela e seus dependentes não tiverem uma renda de um salário mínimo, aí ela vai receber um salário mínimo. Não pode ser menor que um salário mínimo. A PEC trazia a possibilidade de ser menor que um salário mínimo. Aí nós temos exatamente esse texto mais claro, para que eles possam receber, caso não tenham renda, um salário mínimo, se não tiverem renda. Mas essas pessoas, não outras que estejam no grupo familiar, o irmão, a esposa, alguém que possa já ter rendas que não serão computadas. Isso vai permitir que, aí sim, esse grupo de dependentes, se ganhar mais que um salário mínimo, vá receber a pensão normal, com o cálculo normal, que pode ser inclusive inferior a um salário mínimo. Só que aí garantimos que não seja, com esse texto. Dê uma estudadinha. Se tiver alguma dúvida, também estaremos à disposição. Mas essa é a intenção."
02/07/2019,JANDIRA FEGHALI,PcdoB,RJ,"Eu entendi o oposto. Então, o cálculo do benefício sai do texto permanente e vai para as disposições transitórias. É isso? A média? Estava no texto permanente, que V.Exa. colocou, e foi para as disposições transitórias, até que lei determine?"
02/07/2019,SAMUEL MOREIRA,PSDB,SP,Qual texto?
02/07/2019,JANDIRA FEGHALI,PcdoB,RJ,"Cálculo do benefício, a média. Estava no texto permanente... Reunião de: 02/07/2019"
02/07/2019,SAMUEL MOREIRA,PSDB,SP,A média de 80% a 100%? Aquela média de 100%?
02/07/2019,JANDIRA FEGHALI,PcdoB,RJ,A média de 100%. Tinha vindo para o texto permanente. Parece-me que foi para as disposições transitórias. É isso?
02/07/2019,SAMUEL MOREIRA,PSDB,SP,Não. Nunca esteve na Constituição.
02/07/2019,JANDIRA FEGHALI,PcdoB,RJ,"Não, no seu primeiro relatório foi para o texto permanente."
02/07/2019,SAMUEL MOREIRA,PSDB,SP,"Eu confesso para V.Exa. que, se estava, acho que nós corrigimos. Não era o objetivo do cálculo. A idade, sim, no texto permanente. Mais alguma coisa?"
02/07/2019,JANDIRA FEGHALI,PcdoB,RJ,"E o abono, que, parece-me, está mantido da mesma forma."
02/07/2019,SAMUEL MOREIRA,PSDB,SP,Do mesmo jeito que já estava. Nós não alteramos.
02/07/2019,MARCELO RAMOS,PL,AM,"Com a palavra o Deputado Darcísio Perondi, pelo tempo de 9 minutos, pela Liderança do Governo."
02/07/2019,DARCÍSIO PERONDI,MDB,RS,"Eu apenas quero cumprimentar o Relator Samuel Moreira pelo trabalho extraordinário que fez, com tolerância, prudência, paciência, uma capacidade de ouvir enorme. S.Exa. soube recuar com sabedoria, soube firmar pontos de vista quando foi preciso. S.Exa. reintroduziu o sistema integrado para detectar as inúmeras aposentadorias que existem em cima de um bolso só. S.Exa. voltou com a contribuição extraordinária. S.Exa. não conseguiu introduzir o gatilho para idade mínima. A idade mínima fica de 62 anos e 65 anos. S.Exa. não colocou gatilho de mudar no mínimo em 4 anos, fazer a mudança em função da dinâmica demográfica, da ciência demográfica, algo que outros países já o fazem. S.Exa. queria fazê-lo, mas alguns Líderes, achando que perderiam poder, que o Parlamento perderia poder daqui a 4 anos, não permitiram e exigiram que não entrasse o gatilho. Essa é uma perda. Mas o ótimo é inimigo do bom. Eu acho que V.Exa., Relator, precisa ficar firme até amanhã em cima das corporações militares e policiais, que têm que trabalhar mais, sim. Os policiais militares e policiais civis precisam trabalhar mais, sim. Policiais federais precisam trabalhar mais, sim. Policiais rodoviários precisam trabalhar mais, sim. O Tesouro não suporta mais pagar aposentadorias precoces para esse grupo, com todo respeito. E eles estão em cima do senhor, em cima, inclusive, do Presidente Bolsonaro. É preciso fazer resistência, resistência, porque ali existe um grande núcleo, um grande núcleo. O que é trabalhar mais 5 ou 10 anos? É a contribuição que eles têm. Ou eles não querem receber, se a Previdência der errado? Então, precisa fazer essa resistência, Deputado e Relator Samuel. Resista às pressões dessas corporações. Resista! O relatório está bom. Eu o apoio, vou defendê-lo amanhã. O Brasil terá, sim, uma proposta de Previdência excelente, com resultado. Entraremos num círculo econômico virtuoso com essa reforma e com a reforma tributária. E mais: nós tentamos no outro Governo, e este Governo até foi mais corajoso. Enfrentar com toda força a alta privilegiatura, tanto do serviço público como do topo do serviço geral, isso é Governo que tem sabedoria, que tem coragem, e um Parlamento, também, que tem coragem. Parabéns, Relator Samuel Moreira. Parabéns, Parlamento. E amanhã, sim, esperamos... Deputado Marcelo, o senhor já convocou para amanhã, ou as corporações ainda vão impedir que amanhã nós votemos?"
02/07/2019,MARCELO RAMOS,PL,AM,Vou falar sobre isso ao final da reunião.
02/07/2019,DARCÍSIO PERONDI,MDB,RS,"Vamos amanhã votar sim, Sr. Presidente. Um abraço. Muito obrigado. Parabéns, novamente."
02/07/2019,PASTOR SARGENTO ISIDÓRIO,AVANTE,BA,"Corporações que foram traídas pelo Governo Bolsonaro! Corporações que fizeram a campanha dele e que foram traídas por ele. Esse Governo traiu as corporações. É um Governo que desrespeita os generais, inclusive, e desrespeita o povo brasileiro."
