id_sessao,nome_sessao,data,hora,autor_nome,autor_partido,autor_uf,discurso
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,DANIEL ALMEIDA,PCdoB,BA,"O PCdoB está em obstrução."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,AFONSO MOTTA,PDT,RS,"Sr. Presidente, eu queria trocar a orientação do PDT para "obstrução", só para efeito administrativo."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"O PDT está em obstrução."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,DANIEL ALMEIDA,PCdoB,BA,"O PCdoB está em obstrução também, Sr. Presidente."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"Tem a palavra o Deputado Bibo Nunes, pela Liderança do PSL."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,GERVÁSIO MAIA,PSB,PB,"Presidente, faltou inserir a orientação da Oposição."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,BIBO NUNES,PSL,RS,"Exmo. Presidente, nobres colegas, é uma satisfação estar mais uma vez nesta tribuna. Desta vez, eu venho com uma proposta para agilizar esta Casa. A população, que fica surpresa, reclama por que tanto demora uma votação. Sr. Presidente, vamos pautar o Projeto de Resolução nº 36, de 2019, conhecido como "tartaruga, a lebre". Atenção,
colegas, é para agilizar os trabalhos do Plenário! O Sr. Presidente poderá prorrogar as sessões quantas vezes quiser, sem a necessidade de abrir um novo painel. Isso é muito importante, Lideranças. As verificações de votação passarão a respeitar o intervalo de 2 horas, e não mais de 1 hora, como acontece hoje. A Câmara passará a dar mais retorno às expectativas da população, ao deliberar mais matérias a cada sessão. Não será por conta do rito regimental que não vamos votar Š este obstáculo será superado com a aprovação do PRC 36/19. Faço um apelo às Lideranças. Sei que o projeto está apensado a vários outros. Vamos desapensá-lo e depois aprovar o Requerimento de Urgência nº 155. Srs. Líderes, peço o apoio de V.Exas. para a aprovação do requerimento para que, assim, possamos trazer logo à deliberação do Plenário esta matéria procedimental que considero de suma importância. Com esta nova resolução, os debates passarão a ser sobre o mérito. As pedras do caminho regimental serão em menor número. Isso é para o bem de
todos! Quero dizer do meu orgulho e da minha imensa satisfação ao ver o número de Parlamentares de vários partidos que estão se somando à aprovação da nova Previdência. Estes Parlamentares são, acima de tudo, patriotas, por perceberem o que é melhor para o País, deixando de lado as questiúnculas partidárias. Meus cumprimentos a todos! Vamos em frente! Mais emprego, emprego pleno para a juventude! Nossa moral deve estar à altura da de outros países em desenvolvimento, dos maiores países que formam a OCDE. Nós devemos estar no Primeiro Mundo, à altura do Governo Bolsonaro, à altura do Governo brasileiro! É isso que queremos com a aprovação da nova Previdência. Hoje cada um dos que que aqui estão fará parte da nova história do Brasil, um Brasil que será motivo de orgulho para todos nós, um Brasil em que o sangue verde e amarelo vai verter como nunca nas nossas veias, porque estamos aqui como Parlamentares defendendo os interesses do nosso País. Viva o Brasil! Viva o Governo Bolsonaro! Viva a nova Previdência que vem aí! Nobre Presidente, vou liberar o tempo, para agilizar a sessão. Muito obrigado."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"Concedo a palavra ao Deputado Pompeo de Mattos. S.Exa. dispõe de 5 minutos."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,POMPEO DE MATTOS,PDT,RS,"Sr. Presidente, Sras. e Srs. Parlamentares, quero me dirigir ao povo brasileiro, especialmente ao povo gaúcho, e não mais a esta Casa, já que aqui cada um tomou sua posição. Alguns estão cegos, surdos, mudos: não ouvem, não enxergam e, às vezes, nem falam. Silenciam, porque tudo já está combinado, tudo está consumado. No entanto, precisamos deixar algo verdadeiramente esclarecido. Meu partido, o PDT de Ciro Gomes, de Brizola, não é, nunca foi e não será contra a ideia de ajustes, de adequações e de correções na Previdência. Aliás, nós apresentamos um projeto durante a campanha de Ciro Gomes neste sentido. Eu reafirmo: é necessário ter idade mínima para se aposentar? Sim, 50, 43, 45 anos é muito pouco para se aposentar. Mas 65 anos é demais! Ainda mais quando se conjuga esta idade a 40 anos de contribuição. Nós achamos que é preciso ter idade mínima, mas nunca 65 anos Š talvez 60 anos. Quem ganha mais paga mais e quem ganha menos paga menos Š nós concordamos. Sim, é preciso haver um teto para receber da Previdência, dos cofres públicos, tanto na área privada, como na área pública: juiz, promotor, delegado, advogado, Senador, Ministro, Deputado, todos, 5.800 reais. Com isso nós concordamos e votamos a favor. Mas não concordamos com as maldades que constam no projeto. Nós conseguimos retirar, a duras penas, quatro categorias, entre elas os agricultores e os rurais, afinal, água mole em pedra dura, tanto bate até que fura Š viramos a jogada. Retiramos o BPC dos idosos pobres, das pessoas com deficiência, bem como a capitalização, que consistia na entrega vergonhosa da Previdência para os bancos, para o sistema privado. Eles tiveram que recuar. Conseguimos retirar, em parte, a desconstitucionalização, para garantir na Constituição o direito dos trabalhadores. No entanto, sobraram muitas maldades, como a que atinge os professores. Ora, a mulher professora, com 25 anos de sala de aula, e o homem professor, com 30 anos de sala de aula, se aposentam. Eles colocaram 40! Onde é que professor é marajá? Onde é que professor se beneficia com grandes salários? Isso não existe em lugar nenhum! Professor não é privilegiado! O privilégio do professor é poder dar aula, nunca o salário! Estão retirando dos policiais. Aliás, estamos tentando fazer um acordo, e o PDT está contribuindo. Mas estão retirando dos policiais, na hora de se aposentarem, de 15% a 20%. Hoje, ao se fazer a média, 20% dos salários mais baixos que o profissional recebeu ao longo da vida são descartados, e melhora a média: agora são 100%, ou seja, todos os salários estão ali. Piora a média, e o trabalhador vai perder, como perderão o viúvo e a viúva. Hoje, quando um vem a falecer, o outro herda a pensão. Mas, como estão propondo, vai-se receber a metade, à meia boca. Aquele que faleceu vai para o cemitério, leva a aposentadoria e fica lá dizendo: "Venha para cá, meu bem! Venha para cá, você também!" É meio macabro. Nós estamos aqui apontando os equívocos: 82% da reforma da Previdência saem do RGPS, que são aqueles do INSS que ganham até 1.370 reais de aposentadoria: o pedreiro, o carpinteiro, as pessoas que trabalham no comércio, na indústria, nos serviços. Estes vão pagar a conta. São estes os privilegiados? É claro que não! A reforma será aprovada. Mas marquem na paleta quem votou e como votou, mesmo porque estão distribuindo emendas, milhões de emendas, por causa do voto de cada um a favor da Previdência. Nós, no entanto, temos lado. Se subir de 15 anos para 20 anos a contribuição das pessoas mais humildes para se aposentarem aos 65 anos, aí vamos ser milhares ou milhões de pessoas que terão 14, 15 ou 16 anos de contribuição. Na verdade, não vão se aposentar: serão párias na sociedade. Portanto, o PDT tem lado, o PDT tem posição. Assim, esta reforma da Previdência não conta com nosso apoio, não tem nosso voto. Ela tem nossas críticas. Nós temos lado: estamos do lado do povo trabalhador."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,ROSE MODESTO,PSDB,MS,"Sr. Presidente, o PSDB orienta o voto "não"."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,ACÁCIO FAVACHO,PROS,AP,"Sr. Presidente, o Deputado Acácio Favacho votou "não" na última votação."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,ALEXANDRE FROTA,PSL,SP,"Sr. Presidente, mais uma vez, eu queria deixar claro que o atual regime subsidia quem tem mais. Isso vai mudar com a nova Previdência. Hoje os mais pobres se aposentam, em média, 10 anos depois dos mais ricos. Isso é injusto! Sobre o déficit do setor, apenas no RGPS, em 2018, tivemos 195,2 bilhões de saldos negativos. Se somarmos isso aos regimes próprios e às pensões, teremos 264,4 bilhões. É sempre bom falar a verdade e deixar clara esta matéria que estamos debatendo. Muito obrigado."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,PAULO RAMOS,PDT,RJ,"E o agronegócio?"
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"Tem a palavra o Deputado Paulo Ganime. (Pausa.) Concedo a palavra ao Deputado Pedro Lupion, para defender a matéria."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,PEDRO LUPION,DEM,PR,"Sr. Presidente, por entender a necessidade da votação desta matéria, que é extremamente importante para a economia brasileira, para o desenvolvimento do nosso País, para a atração de investimentos e principalmente para a geração de oportunidades para as pessoas, o Democratas encaminhou contrariamente à votação parcelada, principalmente pela celeridade do processo de discussão neste plenário, ressaltando o empenho e a boa vontade da maioria das Lideranças partidárias desta Casa, para que houvesse os acordos necessários neste dia. Ressalto a participação, o trabalho e a dedicação de V.Exa. para que chegássemos a este dia, com a responsabilidade que o povo brasileiro nos delegou para representá-lo e defender os interesses do nosso País. O Democratas vota "não"."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"Alguém da Oposição, dos partidos de esquerda, exceto o Deputado Henrique Fontana, deseja falar?"
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,HENRIQUE FONTANA,PT,RS,"Vou aceitar o convite, Sr. Presidente."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"Não, não, V.Exa. não precisa.
Excetuando-se os Deputados Henrique Fontana, Alessandro Molon, José Guimarães, há outros aqui que têm o direito de falar. Estes que eu citei já falaram demais. (Risos.) Deputado Gervásio, V.Exa. já falou demais. Estou ouvindo a voz de V.Exa. desde ontem. Vamos dar tempo para todos falarem. Concedo a palavra ao Deputado Paulo Ramos. S.Exa. dispõe de 5 minutos. (Pausa.)"
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,HENRIQUE FONTANA,PT,RS,"Sr. Presidente, só uma pergunta a V.Exa. Estou lendo no jornal O Globo on-line que teria sido feito um acordo com os policiais. Eu queria pedir que fossem incluídos os professores neste mesmo acordo, se ele for feito."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,TALÍRIA PETRONE,PSOL,RJ,"Sr. Presidente, eu peço que me inscreva."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,PAULO RAMOS,PDT,RJ,"Sr. Presidente, Sras. e Srs. Deputados, eu acredito já ter havido tempo para todos acessarem e passarem a conhecer a dimensão da vaia recebida pelo Presidente da República no Maracanã. Como dizia Brizola, foi uma vaia rotunda. Agora, além da covardia que essa reforma da Previdência representa, uma covardia contra a classe trabalhadora, uma
covardia contra a quase totalidade dos servidores, para perpetrar essa covardia, o que faz o Governo? Primeiro, contempla, numa votação indecente, o agronegócio exportador. Depois, privilegia, em outra manobra igualmente indecente, um conjunto de igrejas evangélicas, abrindo mão de recursos públicos. É preciso denunciar isso. Em relação ao agronegócio exportador, foram, na calada da noite, 84 bilhões. Agora, outra denúncia compromete a base de sustentação do Governo. Então cada um vai votar recebendo milhões em emendas parlamentares para enganar seus eleitores nos respectivos redutos, levando o quê? Ambulâncias, pavimentação de vias, mas aqui traindo a classe trabalhadora, os servidores públicos, votando a favor de uma reforma que representa um verdadeiro crime contra os menos favorecidos? Eu quero que aqueles que defendem a reforma digam, por convicção: "Eu votei por esta reforma e abri mão das emendas parlamentares. Eu votei por esta reforma, e não aprovei e vou votar contra, vou votar pela supressão do benefício ao
agronegócio exportador. Eu votei por essa reforma e entendo que o País precisa de recursos e não pode ficar fazendo favores fiscais, nem para as igrejas". Se assim for, eu vou ver sinceridade. Aqui a base do Governo afirma a mentira. Esta reforma não tem a possibilidade de contribuir para qualquer modelo de desenvolvimento. Aqui aqueles que acompanharem o Presidente da República em qualquer ato externo serão igualmente vaiados. O povo já compreendeu o que significa esta reforma. Não há, Sr. Presidente, nenhuma entidade representativa do servidor público, de qualquer ente federativo, como não há nenhum sindicato, nenhuma representação de qualquer categoria profissional que se manifeste favoravelmente a esta reforma. Portanto, este é o único voto que pode ser dado aqui em resposta a esse Governo de traição nacional, em vista das privatizações que vem fazendo, como o desmonte da PETROBRAS. Este Governo que aí está praticou o maior estelionato eleitoral das últimas décadas, porque mentiu ao povo! Agora é denunciado na área da segurança como traidor, mas traidor de todo o povo brasileiro. Votamos "não". O PDT vota "não" a esta reforma."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"Tem a palavra o Deputado Pedro Paulo. S.Exa. dispõe de 5 minutos."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,PEDRO PAULO,DEM,RJ,"Sr. Presidente, Sras. e Srs. Deputados, todos os que nos acompanham pela TV Câmara e pelas redes sociais, eu queria falar um pouco sobre o pano de fundo desta discussão. É claro que neste momento nós temos discussões acaloradas, temos até acusações sobre quais incentivos os Parlamentares têm para votarem e se decidirem. Mas eu acho que o pano de fundo desta discussão é uma visão distinta que têm os Parlamentares e quem estuda os gastos públicos do tamanho do Estado e qual é, efetivamente, a função da Previdência como mola propulsora do crescimento. Há aqueles que estão nos partidos de esquerda e que entendem que o Estado tem que ser grande e que o efeito da renda, a partir da Previdência, por si só, gera crescimento e proteção. Em parte, isso faz algum sentido. Mas há outros, entre os quais eu me encontro, que têm outra linha de pensamento: entendem que o Estado brasileiro chegou ao limite. Além dos seus problemas fiscais, o Estado precisa ser menor, precisa ser mais eficiente, precisa olhar para os resultados. Hoje não dá para imaginarmos um Estado em que o Governo Federal arrecada e tem como orçamento disponível 1,4 trilhão de reais, e 95% desta despesa é toda vinculada, é obrigatória. No caso de metade desta obrigação com a despesa amarrada por uma lei aprovada nesta Casa, 60% correspondem a despesa previdenciária. É impossível pensar um Estado que precisa investir em educação! Recentemente, eu tive a oportunidade de passar quase 15 dias na China, que é controlada por um partido de esquerda. Mas os investimentos em educação na área da tecnologia e da inovação fizeram com que o país, que tinha praticamente 70% da população abaixo da linha da pobreza, hoje não tenha nem 6% de população pobre. Por quê? Porque pegaram recursos disponíveis do Estado, Deputado Alexandre Frota, e investiram em tecnologia e na formação de engenheiros. Fizeram com que o Estado fosse eficiente para gerar desenvolvimento. Não podemos continuar com um Estado estrangulado, sem conseguir investir em infraestrutura. Que Parlamentar aqui não precisa ampliar as malhas rodoviária e ferroviária no Estado para melhorar a logística deste País e, assim, podermos aumentar o consumo interno e este Estado produzir para o mercado externo? Quem não precisa, nas grandes cidades, resolver o problema urbano que estamos vivendo? Isso não acontecerá sem a capacidade de investimento público na saúde, na segurança pública. Como fazer isso com o Estado brasileiro sufocado, capturado pelas despesas obrigatórias, principalmente as despesas previdenciárias e as despesas com pessoal? Não há razão. Nós estamos chegando a 15 milhões de desempregados, aqueles que efetivamente agora estão procurando emprego, fora outros 30 milhões que desistiram de procurar emprego porque não encontram há muito tempo. Por isso, precisamos ajustar o Estado brasileiro. Como eu dizia ao princípio, o pano de fundo desta discussão é o início de uma profunda reforma do Estado. Falaram aqui da reforma trabalhista, como se a reforma trabalhista, por si só, fosse resolver este problema. Não, ela não resolve, mas ela é o primeiro passo. A partir da reforma da Previdência, há outras agendas de equilíbrio fiscal, mas também agendas de crescimento. Por isso, a reforma avançou quando não retirou recursos do BNDES, para que este possa investir no setor produtivo. Além destas, há tantas e tantas outras agendas que precisamos implementar para fazer o País crescer. A reforma da Previdência é o primeiro passo para este País crescer, para gerar empregos e para reduzir as desigualdades. Vamos seguir adiante e aprovar a reforma da Previdência! O povo brasileiro aguarda isso de todos nós. Muito obrigado."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"Vou encerrar a votação. Está encerrada a votação. (Pausa.) Resultado da votação: SIM: 43; NÃO: 299; ABSTENÇÃO: 2. REJEITADOS OS REQUERIMENTOS DE VOTAÇÃO PARCELADA."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,SHÉRIDAN,PSDB,RR,"Sr. Presidente, a Deputada Shéridan votou de acordo com a orientação do PSDB na votação anterior."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"Encaminhamento de votação. Para falar contrariamente à matéria, tem a palavra a Deputada Maria do Rosário."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,MARIA DO ROSÁRIO,PT,RS,"Sr. Presidente, quem irá falar é a Deputada Margarida Salomão. Portanto, peço a V.Exa. um minuto. V.Exa. poderia chamar o próximo orador, que falará contrariamente à matéria?"
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"Não posso, Deputada. Vou seguir a ordem. Apenas o Deputado que está inscrito é que pode abrir mão. Eu não posso abrir mão pelos outros."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,MARIA DO ROSÁRIO,PT,RS,"A Deputada já chegou, Sr. Presidente. Agradeço a V.Exa. A Deputada Margarida Salomão, professora e reitora, está com a palavra."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,JOSÉ GUIMARÃES,PT,CE,"Sr. Presidente, quero informar que eu procurei o Leonardo, porque estamos sempre fazendo um acordo em relação aos que falam."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"É certo. É porque há uma inscrição. Se o Deputado inscrito não deixa claro que está abrindo mão, fica ruim para mim."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,JOSÉ GUIMARÃES,PT,CE,"Mas, no nosso campo, temos unidade."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,MARGARIDA SALOMÃO,PT,MG,"Sr. Presidente, colegas Parlamentares, estou encaminhando contra esta reforma porque ela é cruel, injusta, inepta e desnecessária. Eu escuto com espanto os apoiadores desta reforma dizerem, quase de forma mística, que, votada a reforma, o Brasil vai destravar e, aí sim, as coisas boas passarão a acontecer. Trata-se de um terrível equívoco fiscalista. O problema fiscal do Brasil não é pelo lado da despesa: é pelo lado da receita, é porque não se cobra dos poucos que ganham muito e não contribuem com nada. Pobres dos Municípios brasileiros! Pobres dos pequenos, que recebem da Previdência mais do que FPM! É fácil antever muita tristeza e muita destruição. Se neste momento a economia já vai mal, e vai muito mal, retirando recursos do consumo e da renda, nós corremos o risco não só de paralisar, mas também de descarrilar de vez. Eu também escuto, horrorizada, a mentira de que a nova Previdência está estabelecendo justiça quando, na verdade, o que ela propõe é uma corrida de obstáculos intransponíveis. Justiça com quem? Com as professoras? Com os professores? Com os policiais? Com as viúvas? Com os pobres? Com as pessoas que ganham menos e vão viver pior ainda? Na verdade, a injustiça está no fato de que esta reforma é boa para os bancos, que tiveram uma redução, no relatório, de 5% na contribuição do lucro líquido. Esta reforma também é boa para o agronegócio, que tanto se beneficia no Brasil dos investimentos públicos, do crédito público, da EMBRAPA, da pesquisa das universidades federais, e agora ainda vai receber o perdão da dívida do FUNRURAL, como está anunciado. Além disso, houve o perdão, na tributação, no valor de 84 bilhões! Enquanto isso, penalizamos os pequenos e os pobres. Tentar resolver a questão fiscal com uma solução previdenciária é uma barbaridade! Os Constituintes de 1988 não eram comunistas, não eram sequer socialistas, mas queriam garantir uma face humana ao capitalismo brasileiro. É isso que estamos destruindo neste momento. Uma sociedade que não protege os velhos, os doentes, os órfãos, as viúvas, as mulheres, que trabalham mais que os homens, uma sociedade que não protege os fracos, que não protege os seus, é uma sociedade bárbara, uma sociedade genocida. Por isso, faço um apelo a este Plenário: contra a barbárie e pela justiça! Vamos votar contra esta reforma da Previdência, que não vai resolver coisa nenhuma. Ela vai é agravar a pobreza e o sofrimento. Achar que se resolve o Brasil numa planilha é um equívoco por completo. Nós, que somos políticos, nós, que lidamos com o povo, que olhamos na cara das pessoas e vemos suas necessidades, seus desejos, seus sofrimentos, temos como Parlamentares a obrigação de ratificar nosso compromisso. Ninguém chegou aqui eleito dizendo que votaria a reforma da Previdência. Ninguém contou para o eleitor que acabaria com a aposentadoria, com a pensão. Ninguém fez isso! Então, sejamos honestos. A ética pública deve nos reger. Vamos votar contra essa reforma e a favor do povo brasileiro, que precisa do nosso trabalho e precisa do nosso apoio."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,HÉLIO COSTA,PRB,SC,"Presidente, o Deputado Hélio Costa, na última votação, votou conforme a decisão do partido."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"Com a palavra a Deputada Joice Hasselmann."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,JOICE HASSELMANN,PSL,SP,"Sr. Presidente, Srs. Deputados, é uma alegria chegar a este dia em que nós sabemos que aprovaremos, em primeiro turno, o texto da nova Previdência e abriremos um novo momento no País. Ouvi há pouco uma Parlamentar argumentar que ninguém chegou a esta Casa dizendo para seu eleitor que lutaria pela aprovação da reforma da Previdência. Eu cheguei. Desde o princípio, eu disse ao meu eleitor, ao povo brasileiro, aos brasileiros do São Paulo, que confiaram mais de 1 milhão de votos em mim, que nós precisaríamos fazer a reforma da Previdência, colocar ordem econômica no Brasil, investir mais dinheiro em saúde e educação, Deputado Pedro Paulo, do que no rombo da Previdência. Ora, nós temos uma grande mangueira furada por onde o dinheiro do povo brasileiro escorre. É inacreditável: 55% de tudo o que o Governo arrecada, ou seja, de tudo o que sai do nosso bolso, é usado para pagar rombo de previdência Š é matemático. Mas nós já ultrapassamos isso, e agora é um momento, de fato, de alegria. Todos nós sabemos que vai ser aprovada a reforma da Previdência. Nós conseguimos avançar muito. Parlamentares disseram na Comissão Especial que nós avançaríamos na questão dos policiais, e foi o que aconteceu. Num grande acordo, numa grande conversa envolvendo o Podemos e o PSL, nós conseguimos avançar aqui no plenário. Conseguimos fazer os ajustes necessários aqui no plenário. E agora nós vamos abrir a porta para um grande momento do nosso País."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,PAULO RAMOS,PDT,RJ,"E o agronegócio?"
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,JOICE HASSELMANN,PSL,SP,"Fala-se tanto que nós temos problemas na saúde, e de fato temos; que nós temos problemas na educação, e de fato temos. É verdade que nós temos muito, muito para avançar. Mas, para isso, tem que haver dinheiro. O dinheiro do povo brasileiro tem que ser bem empregado em serviços para o povo brasileiro. Eu sei..."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,PAULO RAMOS,PDT,RJ,"E o agronegócio exportador?"
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,JOICE HASSELMANN,PSL,SP,"Tenha respeito, Deputado. Faz bem respeitar os outros. O agronegócio é uma grande potência neste País. Se não fosse o agronegócio, nós não teríamos o PIB que temos. O agronegócio carrega este País nas costas. Não é o assunto, mas, já que questionaram, cá estou eu falando do agronegócio. É por conta dele que a nossa balança comercial tem os números que tem. Não fosse por ele, o País estaria mais lascado ainda. Então, sim, todo o meu respeito ao homem do campo e ao agronegócio! Todo o meu respeito ao povo brasileiro! E todo o meu respeito a cada Parlamentar desta Casa que teve a coragem de se envolver nesta grande discussão e de colocar sua digital neste projeto, que vai, sim, ajudar a salvar o Brasil! Eu sei que cada cidadão brasileiro vai se lembrar de quem fez o certo, de quem votou pela nova Previdência, de quem votou por saúde, por educação, por segurança, de quem votou pelo povo! Cada cidadão brasileiro vai se lembrar! Mas também vai se lembrar de quem lutou contra; vai se lembrar daqueles que subiram na tribuna para mentir para o povo brasileiro dizendo que tudo está muito bom, está muito bem e que pode ficar do jeito que está! Senhores, senhores: o Brasil mudou. Nosso Brasil não é o mesmo país que era enganado até poucos anos atrás. Nosso povo sabe o que quer. E eu repito o que eu disse ontem: pela primeira vez na história, nosso povo foi às ruas pedir a reforma da Previdência, pedindo uma nova Previdência. Nós, aqui, temos que atender ao povo brasileiro, o senhor povo brasileiro, o nosso patrão! E nós vamos fazer, pelo menos a grande maioria desta Casa, com responsabilidade, a melhor reforma que nós poderíamos entregar para esse povo! Nós encaminhamos "sim", "sim", "sim", "sim" a esta reforma! E nós vamos comemorar juntos a reconstrução do Brasil! Muito obrigada, Presidente. (Palmas.)"
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"A segunda da lista é a Deputada Fernanda Melchionna, do PSOL. (Pausa.) Eu tenho uma lista de inscritos. Eu não posso superar a lista de inscritos sem a autorização dos próprios, não tem jeito. São apenas dois inscritos de cada lado. Com a palavra o Deputado Odair Cunha, do PT."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,ODAIR CUNHA,PT,MG,"Sr. Presidente, Sras. e Srs. Parlamentares, é importante que nós tenhamos a oportunidade de falar, discutir, debater esta matéria no Congresso Nacional. Foi dito aqui, por Parlamentares e pela Líder do Governo no Congresso, que a reforma da Previdência é uma reforma importante e que ela foi debatida com a população. Nós também, noutros momentos da história, defendemos reformas, por entender que elas são importantes para o sistema previdenciário brasileiro. Aliás, vale dizer que este Parlamento já votou, em outras oportunidades, seis alterações nas regras da seguridade social. Mas o que nós estamos a votar neste momento, Sr. Presidente, não é uma reforma da Previdência, mas um desmonte do sistema de seguridade social estatuído na Constituição Federal de 1988. É disso que nós estamos tratando neste momento. Nós encontramos incongruências que precisam ser modificadas, aprimoradas, mas, neste momento nós estamos assistindo, além de ao desmonte, a um ajuste fiscal sobre Regime Geral da Previdência Social, e esse ajuste fiscal está concentrado nos que ganham menos. Sr. Presidente, Sras. e Srs. Parlamentares, esse ajuste fiscal está sendo feito em cima do Regime Geral, sendo que 63% do total dos beneficiários do INSS ganham até um salário mínimo e mais de 80% do total ganham até dois salários mínimos. Esse ajuste fiscal, portanto, retira dinheiro da economia popular, retira dinheiro dos que usam esses recursos para comprar alimento e remédio. Nós estamos fazendo um ajuste fiscal porque estamos aumentando o tempo de contribuição. Nós estamos fazendo com que as pessoas demorem mais tempo para ter acesso ao benefício. Logo, teremos um regime que não reparte, que não distribui riquezas, mas, ao contrário, que concentra riquezas. Acho importante dizer que já vi Parlamentares dizerem que nós precisamos atentar para a questão do Regime Próprio nos Estados e nos Municípios. Sr. Presidente, Sras. e Srs. Parlamentares, é preciso ter clareza de que esta proposta não resolve o problema do déficit atual. A grande questão é que isso pode causar algum equilíbrio, algum alívio para o sistema previdenciário dos Estados e Municípios daqui para frente, por meio, é claro, de aumentar a taxa de contribuição e o tempo para que as pessoas possam se aposentar, mas não resolve o problema do déficit atual. Em 2018, em Minas Gerais, por exemplo, houve um déficit no Regime Próprio da Previdência de 18 bilhões de reais. Para
enfrentarmos esse déficit, não adianta produzir ajustes simplesmente em cima dos trabalhadores dos Municípios e dos Estados. É preciso recompor, reconstruir o fundo previdenciário com contrapartidas da União. Para isso, buscar os recursos que temos para receber da Lei Kandir é fundamental. Esses recursos precisam ser colocados num fundo previdenciário que garanta sustentabilidade aos regimes de Previdência nos Estados e Municípios. A questão é muito mais ampla: não adianta fazermos ajuste fiscal em cima dos trabalhadores se não pensarmos modelo novo para os Estados e Municípios. Se o País voltar a crescer e se desenvolver gerando emprego e renda, o Regime Geral da Previdência será superavitário e terá equilíbrio. Por isso, nós encaminhamos contra. Obrigado, Presidente."
