autor|partido|uf|discurso
LAFAYETTE DE ANDRADA|PRB|MG|Eu concluo, Sr. Presidente, dizendo que o ex-Presidente Lula foi um Chefe de Estado, foi um Presidente da República Federativa do Brasil. Não interessam as motivações da sua condenação. Ele é um ex-Presidente da República e deve ser tratado como tal. Portanto, eu quero, Sr. Presidente, repudiar essa decisão da Vara de Execuções Penais do Estado de São Paulo. Espero firmemente que ela seja revista, porque, como eu disse no início, o próprio então Juiz Sergio Moro, ao determinar a condenação, exigiu que ela fosse cumprida com a dignidade de Chefe de Estado e, portanto, assim deve ser feito. Sr. Presidente, era esta a minha manifestação. Muito obrigado.
RODRIGO MAIA|DEM|RJ|O Deputado Gervásio Maia está com a palavra.
GERVÁSIO MAIA|PSB|PB|Sr. Presidente, eu quero registrar, embora já tenha sido feito o registro pelo nosso Líder, Deputado Tadeu, a nossa indignação com a tentativa de transferência do maior líder político deste País, o ex-Presidente Lula, para um presídio. Em primeiro lugar, isso é algo lamentável. Tiraram dele o direito à liberdade, tiraram dele o direito político de ter disputado uma eleição e, agora, querem jogá-lo num presídio, certamente para matá-lo. É só o que está faltando, Sr. Presidente. Mas eu fico feliz ao ouvir V.Exa. e outros Deputados que pertencem a partidos que não estão na aliança. Nós temos que preservar a nossa democracia, respeitá-la e respeitar também o tamanho e a envergadura do maior líder político deste Brasil, que tem inclusive o reconhecimento internacional. Eu penso que a sugestão da Deputada Luiza Erundina de emitirmos uma nota suprapartidária é algo extremamente pertinente e oportuno, Sr. Presidente. Muito obrigado.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Paulo Abi-Ackel.
PAULO ABI-ACKEL|PSDB|MG|Sr. Presidente, quero dizer a V.Exa., aos colegas e ao Plenário que, em várias ocasiões ao longo dos meus quatro mandatos, fiz aberta oposição ao Governo do Presidente Lula e inclusive ocupei a Liderança da Oposição nesta Casa contra o Governo do PT. Não obstante esse histórico de oposição aos Governos do PT, neste momento me uno àqueles que se opõem a esta decisão de levar o ex-Presidente da República Luiz Inácio Lula da Silva a um presídio federal. Ele, como ex-Presidente da República, tem o direito iniciar o cumprimento de sua pena ou a sua prisão provisória ou o que quer que seja em sala de Estado-Maior, com acomodações dignas e apropriadas para um ex-Chefe de Estado. Portanto, o que está se fazendo é um verdadeiro absurdo e algo que coloca realmente em risco o respeito que o Brasil conquistou em todo o cenário internacional como País garantidor dos direitos.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Airton Faleiro.
AIRTON FALEIRO|PT|PA|Presidente, a nossa expectativa é de que o Supremo corrija essa atitude, que vou classificar como leviana e perseguidora do Presidente Lula. É preciso que a sociedade brasileira e o Supremo, que está acima deste poder que decidiu de forma irresponsável, com esta atitude ameaçadora da vida do ex-Presidente Lula, escutem o que este Congresso está dizendo. Aqui, não se trata de Parlamentares de oposição e de situação; trata-se de um Poder que expressa a sua voz contrária a essa decisão. É muito importante que isso chegue aos ouvidos do Supremo, que vai julgar contrariamente, nós esperamos, a essa decisão.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Marcelo Ramos. Depois falará o Deputado Fábio Ramalho.
MARCELO RAMOS|PL|AM|Presidente, uma das marcas da evolução do processo civilizatório no Direito Penal é a superação da vingança pelo critério de justiça. A vingança é critério da Idade Média. Nós avançamos no processo civilizatório para um critério de justiça, em que se garante dignidade ao condenado, em que a pena não incide sobre as condições físicas ou psíquicas do condenado, mas a restrição da liberdade é cumprida dentro de condições de dignidade da pessoa humana e de garantia de direitos previstos em lei. O que está acontecendo com o ex-Presidente Lula é a superação da vontade do juiz à lei. E na verdade isso não está acontecendo apenas com o ex-Presidente, mas no processo judicial brasileiro. Nós precisamos reagir a isso, e eu quero aqui prestar também a minha solidariedade, porque se diz na minha terra:  "Pau que dá em Chico dá em Francisco".  Hoje muitos estão aplaudindo isso porque está acontecendo com um opositor político, mas amanhã eu tenho certeza de que os comprometidos com a democracia estarão ao lado de quem quer que seja, pois para a Justiça não existe ideologia, assim como para a dignidade da pessoa não existe ideologia. Muito obrigado, Sr. Presidente.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Fábio Ramalho.
FÁBIO RAMALHO|MDB|MG|Sr. Presidente, eu quero também me unir a essas vozes neste momento e levar a minha solidariedade e também a minha indignação com esse ato contra o ex-Presidente Lula, que merece o nosso respeito e merece, sobretudo, o respeito do Poder Judiciário, na pessoa da Juíza. Ela quer, neste momento, mais uma vez, dividir o País, e eu acho que isso não deve ser feito. O Presidente Lula merece respeito. Como ele já estava cumprindo a pena, não pode ter regredidas as condições de cumprimento da pena. Uno-me a todo o Parlamento, ou à maioria dele, nesse sentido, para também prestar a minha solidariedade e o meu respeito ao Presidente Lula.
CELSO SABINO|PSDB|PA|Sr. Presidente, eu venho manifestar o nosso mais absoluto repúdio à decisão promovida recentemente pela ANEEL, que autorizou à rede CELPA, fornecedora de energia elétrica para o Estado do Pará e que detém o monopólio do fornecimento de energia naquele Estado, o reajuste da tarifa em quase 2%. Então, eu venho aqui falar em nome de milhares de cidadãos paraenses, que pagam uma das energias mais caras do Brasil. É um absurdo o que pagam de energia o empreendedor e o consumidor residencial, que recebem um péssimo serviço, com várias interrupções. A empresa, a rede CELPA, é a campeã em reclamações nos órgãos de proteção e de defesa do consumidor. Eu venho manifestar o meu mais absoluto repúdio não só a essa decisão da ANEEL, mas também à forma como vem sendo tocada a política energética no Brasil, que faz com que não só no Pará, mas também em várias unidades, nós tenhamos uma energia tão cara.
BIRA DO PINDARÉ|PSB|MA|Sr. Presidente...
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Bira do Pindaré.
BIRA DO PINDARÉ|PSB|MA|Sr. Presidente, a pergunta que se deve fazer num dia como hoje é: até quando vão durar esse ódio e essa intolerância? Até quando o Brasil vai ser refém do ódio e da intolerância? Nós não podemos admitir que, em razão de uma guerra política, se ultrapassem as barreiras do bom Direito e do respeito ao Estado Democrático de Direito. A decisão tomada pela Juíza no Paraná merece, sim, a repulsa de todos nós, e eu queria me somar a todos os Parlamentares que já se pronunciaram a respeito disso, de maneira suprapartidária, para que possamos protestar veementemente contra essa decisão que revela apenas um sentimento da perseguição, porque não há nenhuma justificativa aparente, a não ser essa. Por essa razão, nós nos posicionamos, Sr. Presidente, e nos somamos às vozes que considero hoje, aqui, a voz da sensatez neste Congresso Nacional, como em poucas vezes eu vi desde que aqui cheguei, neste primeiro mandato que exerço como Deputado Federal. Então, ao ex-Presidente Lula a nossa solidariedade, e registro aqui o nosso protesto por essa decisão equivocada e intolerante da Juíza de Curitiba.
RODRIGO MAIA|DEM|RJ|Concedo a palavra à Deputada Benedita da Silva.
BENEDITA DA SILVA|PT|RJ|Sr. Presidente, a manifestação de V.Exa. em relação a este momento baliza o sentimento que permeia todos os democratas. A democracia exige que haja respeito e independência entre os Poderes. Ao se manifestar, V.Exa. mostrou a todos nós que esta é uma Casa de Lei e que, por meio dela, nós temos dado aos cidadãos todos os direitos importantes e necessários para que sejam tratados como cidadãos. Nós sabemos que o ex-Presidente Luiz Inácio Lula da Silva merece de todos nós o respeito, ainda que sejamos opositores. Este é um momento único nesta Casa, onde todas as forças estão se manifestando. E é emocionante poder assistir a algo a que nunca havia assistido antes, diante desse fato. Luiz Inácio Lula da Silva, nós temos dito, é um preso político. E ele, de forma alguma, merece ser tratado diferentemente de outros, independentemente do julgamento que se possa fazer. Luiz Inácio Lula da Silva governou esta Nação. Luiz Inácio Lula da Silva garantiu a cidadania, a liberdade e a democracia, no exercício da sua função. E esta Casa dá uma demonstração de que ainda há esperança para este País.
CAMILO CAPIBERIBE|PSB|AP|Sr. Presidente , eu quero me associar a todos os Parlamentares que se pronunciaram, Parlamentares dos mais diferentes espectros políticos e ideológicos que repudiam essa decisão, que é revestida de um caráter de ódio de classe. Amplos setores da sociedade não conseguiram aceitar que um retirante nordestino tivesse chegado ao posto máximo desta República. Essa decisão em nenhum aspecto transmite para a sociedade o ideal da justiça; transmite exatamente o oposto a isto: um caráter de vingança. Não é isso que as instituições brasileiras devem fazer e não é isso que o povo brasileiro espera das suas instituições. Portanto, está de parabéns este Parlamento por se posicionar de maneira clara em solidariedade e em respeito ao nosso ex-Presidente Luiz Inácio Lula da Silva.
LEONARDO MONTEIRO|PT|MG|Sr. Presidente, o Deputado Leonardo Monteiro, na votação anterior, votou com o Partido dos Trabalhadores.
RODRIGO MAIA|DEM|RJ|Concedo a palavra ao Deputado Coronel Chrisóstomo.
CORONEL CHRISÓSTOMO|PSL|RO|Muito obrigado, Sr. Presidente. Quero fazer um agradecimento e tornar público o que ocorreu semana passada, quando diversos empresários de Rondônia, sob a liderança do Coronel Chrisóstomo Š este Deputado Federal Š, foram até o Presidente da República e apresentaram demandas positivas, para que nós possamos fazer o Estado de Rondônia crescer, desenvolver e criar empregos e rendas. E hoje, Presidente, V.Exa. foi uma pessoa muito especial, ao receber também esses empresários na Presidência da Câmara dos Deputados. Eles ficaram felizes, e eu também, com a forma como V.Exa. conduziu o encontro e os orientou quanto à futura reforma, a reforma previdenciária, que será um grande momento e um marco para esta Nação. Obrigado, Sr. Presidente.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado José Medeiros.
JOSÉ MEDEIROS|PODE|MT|Sr. Presidente, talvez esta discussão possa ser uma discussão pedagógica. Eu trabalhei 23 anos na Polícia, Sr. Presidente, e sei do constrangimento, tanto da Polícia Militar quanto dos outros órgãos policiais, quando chega um preso especial, vamos dizer assim, que tem que ficar muito tempo. Por quê? O Brasil não se preparou para ter essas adequações, vamos dizer assim, especiais. A lei diz que o fulano tem que estar em sala especial e que o outro tem que estar não sei onde, mas a grande verdade é que o País não se preparou para isso. Ninguém se preparou para ter um Presidente em cárcere. Eu penso que nós temos que começar a pensar em ter adequações para esse tipo de coisa. Vamos ver a situação da Juíza, Presidente. O delegado vai lá e diz:  "Olha, aqui eu não tenho mais condições" . E a Juíza vai fazer o quê? Portanto, como Parlamentares, nós temos que não só ver a situação da Juíza neste fato isolado, mas começar a pensar: se nós fizemos a lei aqui e se dissemos que é preciso haver salas, temos que construir esses ambientes onde presos notórios possam ficar. Do contrário, ficaremos nessa situação, que muitos consideram esdrúxula. Mas onde vamos colocar esses presos?
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado João Daniel.
JOÃO DANIEL|PT|SE|Sr. Presidente, quero primeiro parabenizá-lo por sua postura, a de V.Exa. e a de outros Parlamentares que não integram a Oposição nesta Casa, que souberam e sabem dar opinião em defesa da democracia, em defesa da Constituição. E sabem o momento que nós estamos vivendo. O Presidente Lula foi o maior Presidente da história do Brasil. É muita humilhação o que uma parte do Judiciário quer fazer neste momento, lamentavelmente orientada pelo juiz Sergio Moro, que está desesperado, por conta de todas as revelações que vieram a público e que são verdadeiras. Foi desvendado tudo isso. Confiamos em uma decisão urgente do STF e esperamos que o Presidente Lula seja definitivamente libertado, o mais urgente possível. O Presidente Lula precisa estar no meio do povo, debatendo, ouvindo, como sempre fez na sua vida e na sua história, um dos maiores homens no que se refere ao respeito à democracia, à nossa Constituição, aos direitos humanos e à vida do povo brasileiro. Este, sim, dedicou e dedica a sua vida ao povo brasileiro. Presidente, parabéns a V.Exa. e aos demais Parlamentares que, independentemente de partido, têm compreensão do momento que nós vivemos e da decisão equivocada que está sendo tomado por essa Juíza. Muito obrigado.
RODRIGO MAIA|DEM|RJ|Concedo a palavra ao Deputado Marcelo Nilo.
MARCELO NILO|PSB|BA|Sr. Presidente, eu gostaria de parabenizar V.Exa. pela sua postura e pelas suas palavras. Independentemente de sermos Governo ou Oposição, devemos considerar que o Presidente Lula é um homem que foi Presidente da República por 8 anos. E todos nós sabemos que houve um conluio entre o Ministério Público, a Lava-Jato e o Juiz para prender o maior Presidente da República de todos os tempos do Brasil. Portanto, quero prestar o meu apoio e a minha solidariedade ao Presidente Lula. Eu acho que é inaceitável, depois de reveladas essas mensagens havidas entre o Ministério Público e o Juiz, que foram interceptadas, ainda continuarem querendo perseguir o Presidente Luiz Inácio Lula da Silva. Portanto, Sr. Presidente, eu gostaria de parabenizar V.Exa. pelas suas palavras e pela sua postura. Gostaria de dizer que defendo o "Lula livre" e que se faça justiça neste País. Obrigado, Sr. Presidente.
RODRIGO MAIA|DEM|RJ|Tem a palavra a Deputada Erika Kokay.
ERIKA KOKAY|PT|DF|Sr. Presidente, nós estamos vivendo um momento muito grave neste País. Alguns acreditavam que teríamos uma ruptura democrática e que ela ficaria delimitada ou ensimesmada, mas o que estamos vendo é o esgarçamento do tecido democrático, o esgarçamento do Estado Democrático de Direito. Nós estamos vivenciando neste País a prisão de Luiz Inácio Lula da Silva, e não há provas, nem há crimes contra ele. Mas Lula está aprisionado, aprisionado há mais de 1 ano. Foi impedido de disputar uma eleição em que o povo brasileiro apontava Lula como vitorioso ainda no primeiro turno. Agora, o que nós estamos vendo é que se tira do Lula, o que se quer tirar é a sua prerrogativa de estadista e ex-Presidente deste Brasil. Já o impediram de andar por este País! E Lula dizia, no dia da sua prisão:  "Se eles me impedirem de andar, eu andarei pelas pernas de vocês. Se eles me impedirem de falar, eu falarei pelas vozes de vocês" . O que nós estamos vendo neste Congresso é que esta não é uma discussão partidária ou uma discussão ideologizada, na perspectiva de que projeto se defende para este País. O que se está vendo neste Congresso é isto: está em jogo a própria democracia e o Estado Democrático. Nós estamos com a democracia em fratura exposta! Não podemos permitir que Luiz Inácio Lula da Silva, o Presidente que saiu do seu segundo mandato com mais de 80% de aprovação, seja vítima de mais esta injustiça.
RODRIGO MAIA|DEM|RJ|Concedo a palavra ao Deputado Glauber Braga.
GLAUBER BRAGA|PSOL|RJ|O que se está discutindo não é uma transferência; o que se discute neste momento é a ampliação do estado de exceção e da perseguição política, neste momento voltada contra o ex-Presidente Lula. Não existe fato novo que justifique a transferência. O fato novo que existe, este sim, são diálogos entre Procuradores e Sergio Moro, hoje Ministro da Justiça, naquela época juiz parcial. E estes fatos levam necessariamente à liberdade do ex-Presidente Lula, e não o contrário. Esta tentativa, provavelmente uma tentativa desesperada para gerar uma cortina de fumaça contra a "Vaza-Jato", está sendo feita exatamente por quê? Porque eles querem fazer com que se amplie a perseguição ao ex-Presidente Lula. Contra ele, somam-se neste momento aqueles que, de maneira desesperada, repito, querem criar um cortina de fumaça em relação às revelações que foram feitas pelo jornal The Intercept, a "Vaza-Jato". O que nós precisamos ter de maneira imediata é a libertação do ex-Presidente Lula e a responsabilização daqueles que se utilizaram de aparato institucional e de instrumentos jurídicos para blindar aliados Š como faz Sergio Moro com o filho do Presidente da República, o Sr. Senador Flávio Bolsonaro Š e perseguir adversários políticos. É isso que nós não podemos permitir que aconteça.
FELIPE FRANCISCHINI|PSL|PR|Sr. Presidente, V.Exa. me permite 1 minuto?
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Felipe Francischini.
FELIPE FRANCISCHINI|PSL|PR|Sr. Presidente, não vou entrar no mérito jurídico sobre essa questão do ex-Presidente Lula, mas eu quero consignar na tarde de hoje que a minha cidade de Curitiba e o meu Estado do Paraná agradecem essa decisão judicial. Quando da prisão do ex-Presidente Lula, eu diariamente visitava aquelas famílias que moram em torno da Polícia Federal, lá no Santa Cândida, em Curitiba, e vi a desgraça que virou a vida dessas famílias. Havia um bando de baderneiros, nas ruas cheias de drogas, com garrafas de vodca e de uísque, em baderna geral, dirigindo agressões verbais contra crianças e contra mulheres, tudo isso lá na Delegacia de Curitiba, fácil de achar. Para mim, e poucas vezes eu me posicionei nesta tribuna no primeiro semestre, é de uma hipocrisia imensa, é de uma desonestidade intelectual falar de "Lula Livre", falar de um condenado pela Lava-Jato e querer criminalizar quem o prendeu.
RODRIGO MAIA|DEM|RJ|Com a palavra o Deputado Afonso Florence. Em seguida, vou encerrar a votação.
AFONSO FLORENCE|PT|BA|Obrigado, Sr. Presidente, Sras. Deputadas e Srs. Deputados, povo brasileiro que nos assiste. Primeiro, Sr. Presidente, quero saudar V.Exa. pela atitude como Presidente desta Casa, posicionando-se em relação à estabilidade das instituições, a uma relação equilibrada, e à defesa do devido processo legal. As instâncias superiores da Justiça terão que julgar a parcialidade do então Juiz Moro, hoje Ministro. Esta decisão de hoje é uma decisão que aprofunda a situação de medidas de exceção, que constituem um regime de exceção no Brasil. Refiro- me à solicitação feita pela Polícia Federal e o deferimento por parte da Juíza Lebbos. A Polícia Federal, subordinada ao Juiz Moro, solicita a transferência do Presidente Lula Š que hoje, sabe-se, foi condenado sem prova Š para uma unidade que não lhe garante a segurança física. É um risco à segurança física do Presidente Lula, além de ser um desrespeito aos direitos mais fundamentais da pessoa humana, uma ilegalidade flagrante. Esta é mais uma evidência da parcialidade desse Ministro, que não tem mais condição alguma de se manter nesse cargo. Tem que ser afastado para ser investigado, junto com o Procurador Dallagnol e seus outros cúmplices. Por isso, essa medida tem que ser derrubada no Supremo. E nós, o Brasil da República, do devido processo legal, inclusive muitos que estiveram defendendo a Lava-Jato e que nunca estiveram na base do Governo do PT, estamos reconhecendo que Lula é um preso político. Por isso, Lula livre! Obrigado, Presidente.
RODRIGO MAIA|DEM|RJ|Está encerrada a votação.  (Pausa.) Resultado da votação: Sobre a mesa requerimento com o seguinte teor: Senhor Presidente: Requeremos, nos termos do art. 161, inciso I e §2º, do Regimento Interno, destaque do inciso V do art. 201, constante do art. 1º da PEC 6/2019 (com vistas à sua supressão). Sala das Sessões, Deputado Márcio Jerry Para falar a favor, tem a palavra a Deputada Alice Portugal.  (Pausa.) Com a palavra a Deputada Perpétua Almeida.  (Pausa.)
AFONSO FLORENCE|PT|BA|Sr. Presidente, quero somente solicitar a divulgação do meu pronunciamento nos Anais da Casa. Obrigado.
RODRIGO MAIA|DEM|RJ|Com a palavra o Deputado Daniel Almeida.  (Pausa.) Com a palavra a Deputada Alice Portugal. Os outros estavam ausentes.
ALICE PORTUGAL|B|BA|Sr. Presidente, Sras. e Srs. Deputados, este Plenário indubitavelmente está impactado com o acontecimento relacionado ao ex-Presidente Lula. De fato, nós mereceríamos mais tempo para o debate deste destaque e a atenção coletiva, devido à importância do destaque das pensões. Nós sabemos que a reforma da Previdência, aprovada no seu texto principal e aprovada no segundo turno, contém ainda uma série de rugosidades, que, sem dúvida, é intolerável no seu conteúdo global. Uma dessas questões é essa atitude de permitir que a pensionista ou o pensionista que ganha até 1 salário mínimo possa perceber doravante abaixo do salário mínimo. Isso é algo muito grave, porque uma empregada doméstica que hoje pode ter o trabalho intermitente, que recebe o seu salário e que perdeu o seu companheiro, o seu esposo, se ela perder o emprego, terá a sua pensão em 50% ou 60% do valor, a depender do número de filhos menores que tenha, porque, a cada filho menor, terá 10%. A portaria, que foi editada e não pôde ser publicada, não é maior do que a Constituição, e a Constituição ainda não foi modificada. A portaria e o seu entendimento infelizmente não garante que esse salário mínimo seja refeito no somatório de todos os rendimentos dessa pessoa que ganha 1 salário mínimo e recebe a pensão do provedor. Continuam, senhores religiosos Š delicadamente eu me refiro a essas opções de cada um Š, continuam as pensionistas, as viúvas e os órfãos desamparados da possibilidade do mínimo para a sobrevida de uma família, que é 1 salário mínimo, porque, se a pessoa perder o emprego, a pensão continua pela metade. Também há uma confusão de conceitos, quando a portaria indica o somatório de rendimentos. Considera o Bolsa Família um rendimento, quando, na verdade, é um programa social para as famílias de baixa renda. Considera qualquer auxílio ou uma renda básica. Eu pergunto: como o INSS irá fazer este controle do somatório de todos os rendimentos do mais pobre? A portaria é confusa; a portaria colide com a lei, com o texto da reforma; e, acima de tudo, a portaria se insubordina contra a Constituição Federal. Qualquer ação na justiça derrubará essa portaria. Ficam viúvas e órfãos na completa intranquilidade social, na completa insegurança jurídica, porque, se o rendimento da pessoa em 1 mês é abaixo do mínimo, no mês seguinte ela não receberá a integralidade do seu salário. Isso gera fome, pobreza, iniquidade. Gera o crescimento do cinturão de pobreza em nosso País. Gera, sem dúvida, filhos que terão que trabalhar precocemente, crianças a vender coisas nas ruas, crianças a limpar para-brisas em sinais, porque esta família objetivamente não conseguirá garantir o mínimo para o seu provimento. A portaria é inconsistente, é inconstitucional. E o texto do substitutivo é cruel. Por isso, nós pedimos a subtração, a supressão do texto dessa formulação sobre pensões, que confunde rendimento com pensão. Pensão é pensão; renda formal ou informal é outra coisa. Sras. Deputadas e Srs. Deputados, tiremos do texto isso. Façamos a aprovação deste destaque supressivo para que possamos logo a seguir, inclusive na PEC paralela, pensar em uma regulamentação justa sobre as pensões no Brasil. Hoje a regulamentação proposta é cruel. (Durante o discurso da Sra. Alice Portugal, o Sr. Rodrigo Maia, Presidente, deixa a cadeira da Presidência, que é ocupada pelo Sr. Marcos Pereira, 1º Vice-Presidente.)
RODRIGO MAIA|PRB|SP|Concedo a palavra à Deputada Joice Hasselmann.
JOICE HASSELMANN|PSL|SP|Sr. Presidente, Srs. Deputados, chegamos enfim aqui à reta final para que tenhamos uma proposta de Previdência aprovada mais justa, mais igualitária, com o mesmo sistema para aqueles do setor público e do setor privado. Eu quero falar especificamente agora para aqueles que recebem a pensão por morte e para aqueles que de fato querem uma informação clara de quais foram as modificações que nós discutimos nessa Comissão e neste Plenário, por provocação da bancada feminina e também da bancada evangélica, e o que o Governo fez para atender a essas provocações, que, no final das contas, resultaram num texto ainda melhor para aquele que vai se aposentar e para aquele que também acumula um benefício de pensão. Eu quero deixar claro aqui, com todas as letras, ao povo brasileiro que ninguém neste País, ninguém neste País, seja homem ou mulher, ganhará menos que 1 salário mínimo de pensão. Não há possibilidade de nenhum viúvo ou viúva receber menos de 1 salário mínimo. A viúva e o viúvo estão protegidos, não só pela PEC, pela lei, mas também por essa portaria que foi editada pelo Governo, que avança ao definir o que é renda formal. O que é renda formal, segundo a portaria? Está lá no art. 1º. Art. 1º Considera-se renda formal, para fins de reconhecimento de direito e manutenção dos pagamentos de pensão por morte do Regime Geral de Previdência Social, o somatório dos rendimentos recebidos mensalmente, constantes de sistema integrado de dados relativos a segurados e beneficiários de regimes de previdência, de militares, de programas de assistência social, ou de prestações indenizatórias, igual  atenção! Š  ou superior a um salário mínimo. Ou seja, qualquer um Š e esta era uma preocupação da bancada evangélica e da bancada feminina Š que tenha uma renda extra, seja da venda de pastel na feira, seja de um aluguel, seja de um trabalho intermitente, seja de uma diária, qualquer um que tenha um trabalho nos finais de semana, qualquer um que tenha renda inferior a um salário mínimo, não terá essa renda contabilizada como renda formal. Logo, o pensionista receberá a pensão integral. É simples e é matemático. Pronto e acabou. Se é menos de um salário mínimo aquilo que se recebe com aluguel, com trabalho intermitente, com a venda do pastelzinho na feira, o pensionista vai receber, sim, integralmente a pensão. E qual é o mínimo? O mínimo é um salário. Então, não me venham com essa conversa de que a viúva vai ficar desprotegida e vai receber menos de um salário mínimo, porque ela não vai. Ela não só receberá pelo menos um salário, como também, se tiver outra renda, terá somada a essa, desde que inferior a um salário mínimo. Esse foi o avanço. Quero deixar aqui manifestado o meu reconhecimento à Deputada Soraya Santos e à Deputada Professora Dorinha Seabra Rezende, que, com a bancada feminina, trabalharam duro para que de fato esse processo de pensão fosse mais justo. A bancada evangélica também foi muito dura e aguerrida. Chegamos a parar uma sessão aqui. O Deputado Marcos Pereira, que até há pouco presidia a Mesa, foi muito firme na ocasião e disse:  "Eu não abro mão, eu não abro mão de que o processo seja rápido, de que o processo seja eficiente" . Alguns podem perguntar:  "Mas e a pessoa que trabalha e recebe pensão?   Se a pessoa que trabalha está recebendo uma pensão proporcional ou está desempregada, o que acontece?".  É simples: automaticamente, a pensão volta a ser integral.  "Mas isso é possível?".  Sim, isso é possível, porque mensalmente esses dados têm que ser informados, têm que ser incluídos mensalmente no CNIS Š Cadastro Nacional de Informações Sociais. Então, mensalmente o Governo tem essas informações. Basta informar. E, automaticamente, se aquela mulher ou aquele homem pensionista perder o emprego, a pensão volta a ser integral. O que nós queremos é uma pensão justa, é uma Previdência justa. O Brasil tem sido generoso, em relação a outros países do mundo. Os dados falam por si sós. Contra fatos não há argumento. A questão aqui é matemática. Nós estamos cuidando dos nossos... (Desligamento automático do microfone.) (Durante o discurso da Sra. Joice Hasselmann, o Sr. Marcos Pereira, 1º Vice-Presidente, deixa a cadeira da Presidência, que é ocupada pelo Sr. Rodrigo Maia, Presidente.)
JOÃO MARCELO SOUZA|MDB|MA|O Deputado João Marcelo votou com o partido na votação anterior, Sr. Presidente.
RODRIGO MAIA|DEM|RJ|Obrigado, Deputado. Deputada Joice, V.Exa. já terminou?  (Pausa.) Tem a palavra a Deputada Perpétua Almeida, por uma generosidade minha, porque S.Exa. não estava aqui na hora...  (Riso.)
PERPÉTUA ALMEIDA|B|AC|Obrigada, Sr. Presidente, pela generosidade. Mas eu estava aqui atrás. Aliás, eu falei bem de V.Exa. numa entrevista hoje. Apesar de discordar da reforma da Previdência Social, eu deixei claro que ela saía por causa do seu esforço, porque o Presidente Bolsonaro não tem moral para aprovar nada nesta Casa. Mas eu continuo discordando desta reforma da Previdência, porque ela é um engodo. Quem não se lembra do discurso do Governo, quando mandou a proposta para o Congresso? A proposta vinha, segundo o Governo, porque ele precisava arrecadar 1 trilhão e 200 bilhões. Oitenta por cento desse valor o Governo retirava de quem ganha menos de dois salários mínimos. Então, era o pobre que estava pagando o pato. Colegas Parlamentares, o que eu mais tenho escutado na rua é o seguinte:  "Deputada, quando vocês se reúnem para trabalhar até de madrugada, nós já sabemos que os pobres é que vão perder".  É isso o que está acontecendo no nosso País. Foi isso que aconteceu ontem à noite aqui, até a madrugada. Foi isso o que aconteceu nas outras votações da reforma da Previdência. Se o Governo intensifica a sua ação, é porque o pobre vai perder. Foi assim na reforma trabalhista. Diziam que ia aumentar a geração de emprego no País, e não aconteceu isso. Pelo contrário. Aumentou o desemprego. E aumentou muito mais com o Governo Bolsonaro, que não está preocupado em aquecer a economia, em gerar emprego. O Presidente Bolsonaro está preocupado em ficar no Twitter xingando todo mundo, botando os seguidores dele para esculhambar Parlamentar, para esculhambar o Presidente da Casa, para dizer que não concorda com o Congresso nem com o STF. Isso é o que o Presidente Bolsonaro tem feito. Agora, colegas Parlamentares, nós temos uma chance de deixar a reforma da Previdência menos ruim do que ela está. A chance é agora, com esta emenda parlamentar. Eu, como vários colegas desta Casa, sou cristã e aprendi, desde os tempos de convento, do colégio de freiras, e depois, na minha vida, que é preciso olhar para os que mais precisam, é preciso olhar para os mais pobres. Elias, que muitos gostam de citar, e eu vou citar, diz:  "Ai daqueles que fazem leis injustas, que escrevem decretos opressores, para privar os pobres dos seus direitos e da justiça os oprimidos, fazendo das viúvas sua presa e roubando dos órfãos!". Então, colegas Parlamentares, eu pergunto a V.Exas.: sabendo que receberia um valor "x" na aposentadoria, se, numa fatalidade, tirassem sua vida, gostaria que sua esposa e seus filhos recebessem apenas 60% daquilo a que teriam direito? Isso é uma injustiça. E mais: corre o risco a maioria dessas viúvas de receber menos de um salário mínimo. O salário mínimo já diz: é o mínimo que se pode pagar por uma pensão, é o mínimo que se pode pagar a um trabalhador. Nós estamos aqui hoje decidindo se as viúvas e os órfãos vão receber menos do que um salário mínimo. Não é possível que isso entre na cabeça dos colegas Parlamentares! É preciso ter um olhar... Já votaram mesmo essa reforma que é contra os pobres, mas pelo menos vamos consertar agora, sendo a favor das viúvas, votando a favor dos órfãos, porque é disto que precisamos: de companheirismo, de solidariedade com aqueles que mais precisam. Sr. Presidente, o PCdoB não pode concordar com uma reforma que não tira privilégios, mas que mexe com aqueles que menos ganham, mexe com aqueles que ganham abaixo de dois salários mínimos e ameaça as viúvas de receberem menos de um salário mínimo. Muito obrigada.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Silas Câmara, para falar contra o destaque.
