autor|partido|uf|discurso
RODRIGO MAIA|DEM|RJ|"Sim" ao texto. Como vota a Maioria e os partidos que estão orientando em conjunto?
AGUINALDO RIBEIRO|PP|PB|Sr. Presidente, referendando aquilo que o nobre Líder Deputado André Figueiredo colocou, há um acordo. Portanto, o próprio autor do destaque está encaminhando para a manutenção do texto. Nesse sentido, nós também orientamos pela manutenção do texto. Portanto, o voto é "sim" para todo o bloco da Maioria.
RODRIGO MAIA|DEM|RJ|Como vota o Solidariedade, Deputado Eli Borges?
ELI BORGES|SOLIDARIEDADE|TO|Sr. Presidente, o Solidariedade tem a sua posição registrada de defesa da Previdência. Mas eu gostaria de fazer um adendo. Eu estou aqui em Brasília, na Câmara dos Deputados, e não me lembro e não sei de nenhuma reunião em que a bancada evangélica tenha participado, sentado com alguém do Governo, para discutir questão de emenda. Aliás, ontem nós ouvimos do Deputado Otoni que houve liberação de emendas para Deputados de partidos de Esquerda. Em outro ponto, eu quero deixar muito claro aqui, deste microfone, que a bancada evangélica não é um partido, ela está inserida em vários partidos, de Direita e de Esquerda. Portanto, esse gesto registrado em detrimento da bancada evangélica, V.Exas. sabem... (Desligamento automático do microfone.)
JOSÉ NELTO|PODE|GO|Sr. Presidente, peço a palavra pelo Podemos.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado José Nelto, pelo Podemos.
JOSÉ NELTO|PODE|GO|Sr. Presidente, eu não quero aqui concordar Š e não concordo Š com ataques aos setores produtivos do Brasil, ao agronegócio. Nós defendemos nesta Casa o agronegócio e a agricultura familiar, que fazem tão bem para o Brasil. Eu não sei por que atacar quem produz, a riqueza do Brasil. Isso é uma vergonha, um desrespeito com quem trabalha debaixo de chuva, debaixo de sol! E o Governo não faz nada para o agronegócio. Esta Casa age corretamente em defender quem está salvando o nosso Brasil, os nossos produtores e também a agricultura familiar. Sr. Presidente, nós temos que transformar o agronegócio em agroindústria, e não mandar a soja para... (Desligamento automático do microfone.)
ALEXIS FONTEYNE|NOVO|SP|O NOVO orienta "sim".
RODRIGO MAIA|DEM|RJ|Como vota o PT?  (Pausa.)
JOSÉ NELTO|PODE|GO|Sr. Presidente, nós votamos "sim".
RODRIGO MAIA|DEM|RJ|Como vota o PL?
GIOVANI CHERINI|PL|RS|Sr. Presidente, é bom que se esclareça, para que ninguém diga nós estamos legislando em causa própria, que, neste texto, os únicos do Plano de Seguridade Social Complementar Parlamentar... Não haverá transição. A idade passará para 65 anos, e a aposentaria vai se dar como no Regime Geral. Então, o PL vota "sim", mas sempre ressaltando que nós aqui não estamos legislando em causa própria, estamos legislando para o povo brasileiro.
RODRIGO MAIA|DEM|RJ|Como vota o PT?  (Pausa.) Como vota o PSB?  (Pausa.) Como vota o PSOL?  (Pausa.)
RUI FALCÃO|PT|SP|Presidente, o PT acompanha o destaque do PDT. Mas eu quero dizer, Presidente, que essas notícias sobre a reforma da Previdência, que estão nas páginas de economia, deveriam ser transferidas para as páginas policiais, não apenas pelas denúncias de estelionato, mas porque estão se apropriando dos benefícios daqueles que já contribuíram para a Previdência. Estes não terão condições de se aposentar, e esse dinheiro será todo carreado para os banqueiros e para os rentistas. Mas nós aqui, Presidente, desta tribuna, queremos lembrar Santo Agostinho, que diz que a esperança tem duas filhas: uma é a indignação; a outra é a coragem Š a indignação, para não nos conformarmos com este Governo... (Desligamento automático do microfone.)
RODRIGO MAIA|DEM|RJ|Como vota o PSB?  (Pausa.) Como vota o PSOL?  (Pausa.)
BIRA DO PINDARÉ|PSB|MA|Sr. Presidente, o PSB orienta "sim", vai acompanhar o PDT. Por uma questão de coerência e respeito à dinâmica do PDT nos seus destaques, orientamos "sim".
RODRIGO MAIA|DEM|RJ|Como vota o PSOL?
IVAN VALENTE|PSOL|SP|Sr. Presidente, o PSOL é contra a reforma da Previdência, essa que torturou e vai torturar ainda mais os trabalhadores de baixa renda do nosso País, vai eliminar direitos dos trabalhadores, vai massacrar aqueles que ganham até quatro salários mínimos, de diversas formas. Inclusive, essa transição para os debaixo, particularmente, é muito ruim. Essa ideia de que o povo tem que pagar a conta da crise é errada: quem tem que pagar são os ricos. Por isso, sempre propusemos uma reforma tributária, para taxar os lucros e dividendos, taxar as grandes fortunas, as grandes heranças, cobrar dívida ativa, fazer auditoria da dívida pública brasileira, montar um esquema para cobrar dos sonegadores do Brasil. Nós somos contra qualquer pedágio. O voto do PSOL é "não", Presidente.
RODRIGO MAIA|DEM|RJ|Como vota o PCdoB?  (Pausa.) Como vota a Minoria?  (Pausa.)
VERMELHO|PSD|PR|Sr. Presidente, um esclarecimento em relação aos votos "sim" e "não"... Está todo mundo com voto "sim".
RODRIGO MAIA|DEM|RJ|Como vota o PCdoB?  (Pausa.) Como vota a Minoria?  (Pausa.) O PSD vota "sim".
VERMELHO|PSD|PR|"Sim" ao texto?
RODRIGO MAIA|DEM|RJ|"Sim" à manutenção do texto.
LEANDRE|PV|PR|O PV vota "sim", Presidente.
RODRIGO MAIA|DEM|RJ|A Presidência solicita a todas as Sras. Deputadas e aos Srs. Deputados que tomem seus lugares, a fim de ter início a votação pelo sistema eletrônico. Está iniciada a votação. (O Sr. Rodrigo Maia, Presidente, deixa a cadeira da Presidência, que é ocupada pela Sra. Soraya Santos, 1ª Secretária.)
SILAS CÂMARA|PRB|AM|Sra. Presidente, o Deputado Silas Câmara votou com o PRB nas votações anteriores.
ORLANDO SILVA|B|SP|Deputada Soraya Santos, permita-me fazer a orientação do PCdoB, por favor.
RODRIGO MAIA|PL|RJ|Como orienta o PCdoB?
ORLANDO SILVA|B|SP|O PCdoB vota "sim", porque nós acreditamos que é importante que este Plenário corrija um grave ataque aos educadores, aos professores. Nós temos que votar a redução da idade de aposentadoria para os professores. Não é possível que trabalhadores da educação, que se dedicam a informar e formar as nossas crianças, os nossos filhos, tenham a sua carga de trabalho alongada. Nós queremos que seja garantida a aposentadoria com um prazo menor de trabalho para os professores. Essa é a posição do PCdoB, que defende a educação, defende os educadores e considera que essa proposta cruel de reforma da Previdência coloca o Congresso Nacional de costas para a educação e para os educadores. Por isso, o PCdoB defende a manutenção da atual idade de aposentadoria dos professores, mas, se quiserem aumentar, nos termos propostos... (Desligamento automático do microfone.)
RODRIGO MAIA|PL|RJ|Como orienta o Governo, Deputado Darcísio Perondi?
DARCÍSIO PERONDI|MDB|RS|O Governo orienta "sim" e cumprimenta toda a base. Nós temos 490 Deputados na Casa. Isso é extraordinário! Vamos permanecer aqui e fazer andar a reforma. Votamos "sim".
RODRIGO MAIA|PL|RJ|Como orienta a REDE?  (Pausa.) Como orienta o PMN?  (Pausa.) Como orienta o PHS?  (Pausa.) Como orienta a Minoria?  (Pausa.)
ROSANGELA GOMES|PRB|RJ|Deputada Soraya, a Deputada Rosangela Gomes acompanhou a votação do seu partido na outra...
RODRIGO MAIA|PL|RJ|Já, já V.Exa. vai poder justificar o voto. Já está justificado, na verdade.
ROSANGELA GOMES|PRB|RJ|Obrigada.
RODRIGO MAIA|PL|RJ|Como orienta a Oposição, Deputado Zeca Dirceu?
ZECA DIRCEU|PT|PR|Presidenta, fui lá fora do Congresso Nacional saudar, apoiar e parabenizar os estudantes, a juventude, a UNE, que estava fazendo uma linda manifestação. Na manifestação da UNE, dos estudantes, está o tema da educação. Quero mais uma vez aqui fazer um apelo aos Deputados e às Deputadas para que não mantenham o tamanho da crueldade que está estabelecida nessa reforma da Previdência em relação à educação. Nenhum país do mundo conseguiu avançar bastante na educação sem valorizar os professores e as professoras. E o texto que infelizmente foi aprovado não leva isso em consideração, não leva em consideração a importância do professor, da professora e da garantia de uma aposentadoria justa. Por isso, vamos avançar nos destaques, vamos chegar ao destaque que ameniza um pouco essa situação, trazendo de volta direitos aos nossos professores e professoras.
RODRIGO MAIA|PL|RJ|Tem a palavra o Deputado David Miranda.
DAVID MIRANDA|PSOL|RJ|Sra. Presidenta, eu venho aqui para fazer uma denúncia contra o Presidente Jair Bolsonaro e o Itamaraty. Ontem, em uma entrevista, o Presidente afirmou que vai tirar dos passaportes "genitor 1" e "genitor 2" para colocar "pai" e "mãe". Eu sou pai de dois garotos. Tirei o passaporte deles recentemente, e eles têm muito orgulho de ver o nome dos pais ali como genitores. A criminalização da "LGBTfobia" já passou no STF. O Presidente continua cometendo atos "LGBTfóbicos" contra essa população. O Brasil não precisa que ele preste atenção na sexualidade dos outros. O Brasil precisa de trabalho. O Brasil precisa que ele preste atenção na segurança pública, na educação, na saúde. Enquanto isso, o Jair Bolsonaro não preside para ninguém, só fica prestando atenção na sexualidade alheia.
RODRIGO MAIA|PL|RJ|Tem a palavra a Deputada Erika Kokay.  (Pausa.)
ORLANDO SILVA|B|SP|O PCdoB muda a orientação para "não". O PCdoB orienta "não".
RODRIGO MAIA|PL|RJ|O PCdoB orienta "não". Tem a palavra a Deputada Erika Kokay. Estou seguindo a ordem de inscrição.
ERIKA KOKAY|PT|DF|Eu gostaria de registrar, com muita tristeza, a morte do Prof. Roberto Aguiar. O Prof. Roberto Aguiar foi um humanista. Foi professor e reitor da Universidade de Brasília. Dentre as palavras e os ensinamentos que ele nos deixa, está o seguinte:  "Por mais realistas que sejamos, cotidianamente acreditamos que a mudança das leis ensejará a mudança do mundo. É uma luta constante na busca de novas leis que tutelem liberdades e abram novos caminhos para a sociedade."  O Prof. Roberto Aguiar diz ainda:  "Diante disso, devemos abandonar a crença simplista de que a lei modifica o mundo, mas assumir o princípio de que o mundo modifica a lei". Roberto Aguiar nos ajudou a modificar o mundo cruel e a apontar para a liberdade, a inteireza e a necessidade que todo ser humano tem de viver a sua humanidade.
RODRIGO MAIA|PL|RJ|Tem a palavra o Deputado Delegado Antônio Furtado.  (Pausa.)
JANDIRA FEGHALI|B|RJ|Quero fazer a orientação da Minoria, Presidente.
RODRIGO MAIA|PL|RJ|Espere só um minutinho, Deputada Jandira Feghali.
DELEGADO ANTÔNIO FURTADO|PSL|RJ|Sra. Presidente, venho hoje a esta tribuna...
RODRIGO MAIA|PL|RJ|Espere só um instante, Deputado. Eu vou restabelecer seu tempo. (Pausa.) V.Exa. pode falar.
DELEGADO ANTÔNIO FURTADO|PSL|RJ|Sra. Presidente, venho hoje a esta tribuna em defesa da melhor idade. Houve um caso bárbaro registrado em Volta Redonda: uma idosa atravessava a rua daquela cidade quando a cuidadora ou a filha a empurrou no chão, e ela caiu. Inclusive, essa agressora pegou uma bolsa e bateu nas costas da idosa.
HENRIQUE FONTANA|PT|RS|Presidenta, o PT muda a orientação para "não".
BIRA DO PINDARÉ|PSB|MA|O PSB muda a orientação para "não", Presidente.
DELEGADO ANTÔNIO FURTADO|PSL|RJ|Nós não podemos aceitar que este tipo de coisa aconteça. Eu sou membro da Comissão de Defesa dos Direitos da Pessoa Idosa, sou delegado de polícia e digo: a minha instituição, a Polícia Civil do Estado do Rio de Janeiro, não deixará isso impune. Conversei agora com o Dr. Franquis, com a Dra. Laísa, delegados da cidade de Volta Redonda, e o caso será esclarecido. Quero acalmar a população de bem da cidade de Volta Redonda e de todo o sul fluminense: nós faremos justiça. Esse caso não ficará impune. Precisamos desestimular casos dessa natureza, para que não voltem a acontecer. Vamos adiante, em defesa do Brasil e da melhor idade!
RODRIGO MAIA|PL|RJ|Para a orientação de bancada da Minoria, tem a palavra a Deputada Jandira Feghali.
JANDIRA FEGHALI|B|RJ|Sra. Presidenta, a Minoria, olhando a orientação dos partidos de oposição que a compõem, vai liberar a bancada. No entanto, quero apenas explicitar que esta questão da transição fez parte do destaque anterior, da emenda aglutinativa anterior do PDT, que tentou reduzir o pedágio na transição para os servidores e para o Regime Geral de Previdência Social. Contudo, ele foi derrotado. Portanto, a posição que predomina e que é unitária na Oposição é de não manter a transição em 100%. Este destaque supressivo na verdade deveria servir de suporte para a emenda aglutinativa. Portanto, a minha posição individual é a supressão deste texto, mas nós vamos precisar liberar a bancada, em função da posição diferenciada de orientação dos partidos.
RODRIGO MAIA|PL|RJ|Obrigada, Deputada Jandira. Tem a palavra o Deputado Alexandre Padilha, para a orientação.
ALEXANDRE PADILHA|PT|SP|Presidenta, só reforço que a bancada do PT orienta "não". O PT vai continuar sempre em defesa da renda dos trabalhadores e trabalhadoras. Estaremos do lado da manutenção da renda dos trabalhadores. Já votamos aqui para derrotar a capitalização. Conseguimos recuperar direitos das mulheres, conseguimos diminuir o tempo mínimo de contribuição dos homens e o tempo de contribuição das mulheres e queremos garantir a renda da aposentadoria neste período da transição. E estamos nos preparando para recuperar a aposentadoria especial dos professores e professoras. Quero convocar toda a bancada do Partido dos Trabalhadores a estar aqui na próxima votação para garantir a aposentadoria especial para os professores e professoras. Essa talvez seja a profissão mais importante, porque ninguém seria nada sem o professor e sem a professora, Presidenta.
RODRIGO MAIA|PL|RJ|Tem a palavra o Deputado Cabo Junio Amaral.  (Pausa.)
HELDER SALOMÃO|PT|ES|O Deputado Helder Salomão votou com o partido na votação anterior. Deputada, eu quero só...
RODRIGO MAIA|PL|RJ|Aguarde só um momentinho, Deputado Helder Salomão. Eu chamei o Deputado Cabo Junio Amaral para falar. Depois eu passo a palavra para V.Exa.
HELDER SALOMÃO|PT|ES|Está bem.
CABO JUNIO AMARAL|PSL|MG|Presidente, neste momento importante para esta Nação, um momento de conquistas...
ZÉ NETO|PT|BA|O Deputado Zé Neto votou com o partido na votação anterior.
RODRIGO MAIA|PL|RJ|Espere só um instantinho, Deputado Cabo Junio. Eu vou pedir que não interrompam o orador para justificar o voto. Quando o orador terminar de falar, V.Exas. justificam o voto, até por uma questão de elegância. Então, eu vou restabelecer o tempo do Deputado Cabo Junio. Depois V.Exas. justificarão o voto. Deputada Fernanda Melchionna, eu estou seguindo a ordem de inscrição, e V.Exa. está inscrita. Tem a palavra o Deputado Cabo Junio Amaral.
CABO JUNIO AMARAL|PSL|MG|Presidente, neste momento importante para o Brasil, um momento de conquistas, há também derrotas. Quero aproveitar este tempo para falar de um herói anônimo que, nesta madrugada, no Estado de Minas Gerais, mais precisamente na cidade de Jequitaí, no cumprimento do seu dever, envolto por uma farda da Polícia Militar de Minas Gerais, em defesa da sociedade, que não reconhece seu trabalho de enfrentar criminosos, foi baleado na cabeça. O Cabo Davidson, de 33 anos, deixa esposa e um filho recém-nascido. Quero deixar aqui o meu lamento por esse Estado, que é conhecido mundialmente como o Estado da impunidade. E quero deixar aqui uma reflexão: quero saber quem tem coragem de procurar neste momento a viúva do Cabo Davidson, olhar para ela e dizer que ela é uma privilegiada e que o seu marido... (Desligamento automático do microfone.)
CABO JUNIO AMARAL|PSL|MG|Peço só mais 10 segundos, Presidente.
RODRIGO MAIA|PL|RJ|Espere só um momentinho, Deputado Helder Salomão.
CABO JUNIO AMARAL|PSL|MG|Eu quero saber qual é o internauta que neste momento coloca a  hashtag #PSLtraidor  que vai ter coragem de olhar para a viúva do Cabo Davidson e dizer que ele é um privilegiado. Triste é a nação que não reconhece os seus heróis!
RODRIGO MAIA|PL|RJ|Eu vou abrir os microfones para as justificativas de votação antes de chamar o Deputado José Medeiros. Deputado Helder Salomão, eu vou seguir a ordem de inscrições, e V.Exa. está inscrito. Há algum Deputado que queira fazer sua justificativa?
LEDA SADALA|AVANTE|AP|Presidente, a Deputada Leda Sadala votou com o partido nas votações anteriores.
OSSESIO SILVA|PRB|PE|Sra. Presidente, o Deputado Ossesio votou com o partido na outra votação.
RODRIGO MAIA|PL|RJ|Pois não. Tem a palavra o Deputado José Medeiros.
JOSÉ MEDEIROS|PODE|MT|O Deputado José Medeiros votou com o partido.
RODRIGO MAIA|PL|RJ|Tem a palavra o Deputado Reginaldo Lopes.  (Pausa.) Tem a palavra a Deputada Fernanda Melchionna.
FERNANDA MELCHIONNA|PSOL|RS|Presidente, eu queria parabenizar e saudar os jovens do Brasil inteiro que participam do 57º Congresso da União Nacional dos Estudantes, talvez um dos congressos mais importantes dessa entidade estudantil, que tem muita história no Brasil. Quero dizer a V.Exa. e aos Deputados que estão aqui que foi um rasgo de esperança ter podido participar da passeata, hoje de manhã, junto com o coletivo que eu ajudei a fundar quando era mais jovem, o coletivo Juntos, vendo a garra dessa juventude, uma juventude que sabe que foi uma batalha perdida aqui na Câmara dos Deputados a votação dos méritos da PEC 6, mas que sabe também que a luta vai seguir e que a luta em defesa da educação, a luta contra a reforma da Previdência, a luta em defesa dos trabalhadores, a luta contra este Governo reacionário e ultraliberal terá como ponta de lança da resistência esses homens, mulheres, jovens que estão aqui em Brasília. Então, saúdo esses jovens. Contem conosco nessa luta!
ROSANGELA GOMES|PRB|RJ|A Deputada Rosangela Gomes acompanhou o seu partido na votação anterior.
RODRIGO MAIA|PL|RJ|Pois não, Deputada Rosangela Gomes. Tem a palavra o Deputado Silvio Costa Filho.
SILVIO COSTA FILHO|PRB|PE|Presidenta, eu quero fazer uma proposta a V.Exa., à Mesa e, sobretudo, a todos os Líderes. Nós sabemos que, no Regimento Interno, o art. 192 delibera sobre o processo de votação e de encaminhamento. Cada partido já fez o seu debate interno sobre a posição de cada membro e sobre a posição do partido. Para dar celeridade ao processo de votação, eu queria fazer um apelo a todos os Líderes: independentemente do encaminhamento do Líder do partido, vamos iniciar, concomitantemente, o processo de votação, porque dessa forma nós conseguiremos ganhar de 20 a 25 minutos e dar celeridade à votação dos destaques.
RODRIGO MAIA|PL|RJ|Deputado Silvio, a Presidência não se opõe a isso, porém é importante...
IVAN VALENTE|PSOL|SP|Sra. Presidente...
RODRIGO MAIA|PL|RJ|Eu vou restabelecer o seu tempo.
SILVIO COSTA FILHO|PRB|PE|Para concluir, eu quero fazer outro apelo. Como muitos companheiros estão com voos marcados Š muitos já fizeram alguma programação Š, seria bom para o Parlamento se pudéssemos, ainda no dia de hoje, votar todos os destaques. Todos já estão com a opinião formada aqui no Parlamento. É o apelo que eu faço aos Líderes, para podermos dar celeridade a essa votação. Eu acho que esse é um apelo de todos nós, porque não haverá nenhum prejuízo regimental se ganharmos 20 minutos, 25 minutos por votação. Esse é o apelo que faço em nome do PRB.
RODRIGO MAIA|PL|RJ|Deputado Silvio, isso depende de acordo de Líderes. O Presidente desta Casa, o Deputado Rodrigo Maia, está numa reunião. Se V.Exas. Líderes de partido concordarem com isso, não haverá objeção da Presidência. Eu vou chamar para falar...
SILVIO COSTA FILHO|PRB|PE|Presidenta, se a Deputada Joice Hasselmann, o Deputado Major Olimpio e o Deputado... (Desligamento automático do microfone.)
IVAN VALENTE|PSOL|SP|Presidente...
RODRIGO MAIA|PL|RJ|Eu peço ao Deputado Pastor Sargento Isidório que se dirija à tribuna para falar como Líder e, ao mesmo tempo, passo a palavra ao Deputado Orlando Silva.
ORLANDO SILVA|B|SP|Sra. Presidente, Srs. Deputados, Sras. Deputadas, a União Nacional dos Estudantes realiza, aqui em Brasília, neste momento, o seu congresso nacional, sob o lema  Na sala de aula é que se faz uma nação , lema que é um verso da nossa querida Leci Brandão e que é representativo do momento de hoje, em que a juventude e os educadores se levantam em defesa da educação, das universidades, da ciência, da crítica e do desenvolvimento nacional. Eu quero dizer da alegria de ter visitado o congresso da UNE, juntamente com o Deputado Marcelo Freixo e o Deputado Paulo Teixeira, para debater políticas de segurança para o Brasil; da alegria de participar da manifestação que a UNE faz neste momento em defesa da democracia do Brasil, da educação e dos direitos dos trabalhadores; e do orgulho de ter sido Presidente da União Nacional dos Estudantes, eleito num congresso em Brasília. O congresso dos estudantes traz um canto de esperança num momento de tanta tristeza, de tantos ataques aos direitos do nosso povo. Viva a União Nacional dos Estudantes!
RODRIGO MAIA|PL|RJ|Tem a palavra o Deputado Pastor Sargento Isidório.
PASTOR SARGENTO ISIDÓRIO|AVANTE|BA|Sra. Presidente, a Bíblia diz que os que confiam no Senhor são como o Monte Sião, que não se abala, mas permanece para sempre. Subo a esta tribuna para dizer ao Brasil e à Bahia que a minha história é uma história de luta. Não sou homem de duas palavras, mas não posso simplesmente, por ideologia de esquerda ou de direita, por confusão da cabeça daqueles que, quando não estão de um lado, querem desgraçar a Nação... Eu não posso ir atrás de cores; eu tenho que ir atrás daquilo que é bom para a nossa Nação, que é bom para o nosso povo, tanto que, na Bahia, votando com dificuldade, nós fizemos uma reforma, e o Estado está lá controlado. Eu quero dizer que todo tipo de pressão foi feita contra essa reforma, que eu chamava de vampira, irresponsável. Disse isso na Bahia em tudo quanto é canto. Exerci pressão. Fiz movimentos inclusive nas redes sociais e em toda a imprensa. Em reunião com o Governador do Estado, foi-nos dito que quatro pontos precisariam ser tirados: o BPC, os itens abolidos da Constituição, o que não poderia acontecer, a questão dos ruralistas, das mulheres, dos professores. E tudo isso foi, na verdade, tirado da reforma. Sabemos que a reforma dói em qualquer canto. A organização sempre traz prejuízo para um dos lados. Ninguém consegue agradar a Deus e ao diabo. Eu tenho lado. Não apoio nenhum governo por causa do seu partido, mas não posso prejudicar uma nação inteira. Eu estou vendo o que está acontecendo no Rio de Janeiro e em Minas Gerais, estou vendo o caos que lá está instalado. E quero dizer que este Parlamento está cumprindo uma missão árdua que outros governos deixaram de cumprir, que é a de não permitir que a nossa Nação vá ao caos. Este é um momento difícil, mas nós não estamos aqui abandonando os professores, os policiais, as mulheres. É claro que, mesmo votando favoravelmente, nós estamos tomando cuidado nos destaques, para que o povo brasileiro não seja prejudicado. No mais, quero dizer que nós não abrimos mão de continuar na defesa da nossa Nação. A Bahia nos deu uma pauta com sete pedidos. Em reunião com o Governo baiano, recebemos uma pauta com sete tópicos do tipo pacto federativo. O Senador Otto Alencar, com a bancada, conversou aqui no Parlamento com o Presidente do Senado, com o Presidente da Câmara e com o Paulo Guedes, representando o Presidente da República, e foram definidos avanços importantes para o nosso Estado. O Nordeste, a Bahia terão direito a mais de 30 bilhões de reais. Com isso, será possível melhorar as coisas no nosso Estado. Eu quero dizer que voto com consciência e que tenho a convicção de que o resultado do que nós fazemos agora saberemos depois. Os Deputados e Deputadas que estão sendo vaiados agora poderão ser aplaudidos logo mais. E aqueles da hipocrisia, que nos seus Estados fazem a reforma de qualquer jeito, quando chegam a Brasília... (Desligamento automático do microfone.)
RODRIGO MAIA|PL|RJ|Tem a palavra o Deputado André Figueiredo, para orientar a bancada.
ANDRÉ FIGUEIREDO|PDT|CE|Sra. Presidente, como dissemos, apresentamos este destaque para dar suporte à Emenda nº 4, uma vez que somos contrários ao pedágio de 100%, mas também somos contra a inexistência de pedágio. Por isso, propomos um pedágio de 50%. No entanto, em vista do posicionamento da maioria da bancada, o PDT muda a orientação para "não".
RODRIGO MAIA|PL|RJ|Tem a palavra o Deputado Helder Salomão.
HELDER SALOMÃO|PT|ES|Sra. Presidenta, nesses dias de votação desta proposta do Governo, que é um ajuste fiscal disfarçado de reforma da Previdência, uma maldade contra o povo brasileiro, uma crueldade contra os trabalhadores, já foram cometidas aqui muitas maldades contra a população do nosso País. Mas, neste momento em que discutimos os destaques, é fundamental que no próximo destaque estejamos todos no plenário para defender os professores. Ameniza a dor dos professores se votarmos o próximo destaque, porque aqui já foi retirada a aposentadoria especial dos professores. Aqueles que deveriam ser os mais valorizados nesta Nação estão sendo extremamente prejudicados por esta reforma cruel que o Governo enviou. (Desligamento automático do microfone.)
RODRIGO MAIA|PL|RJ|Não, Deputado. Eu vou seguir o tempo regimental. Tem a palavra o Deputado Fábio Trad.
FÁBIO TRAD|PSD|MS|Sra. Presidente, eu sei que neste momento não estamos votando nenhuma matéria que diga respeito aos professores, mas esta é ocasião de antecipar nossa posição a todos os professores e professoras do Brasil, em especial aos de Mato Grosso do Sul, sobretudo àqueles cujas mãos eu apertei e em cujos olhos eu olhei ao longo da campanha, para reafirmar nosso apoio. Os professores exercem uma função diferenciada, e a isonomia ensina o tratamento diferenciado às situações diferenciadas, para tornar a igualdade absoluta. Os professores e as professoras brasileiros, neste momento decisivo do Parlamento, merecem, sim, um olhar atento e diferenciado, para que eles sejam contemplados com uma aposentadoria digna porque eles, na verdade, nos dão o que é mais sagrado: o conhecimento.
MARCELO FREIXO|PSOL|RJ|A Minoria muda para o voto "não".
HENRIQUE FONTANA|PT|RS|Sra. Presidenta, gostaria de orientar pela Oposição.
RODRIGO MAIA|PL|RJ|O Deputado Henrique Fontana orientará pela Oposição. Em seguida, terá a palavra o Deputado Vicentinho Júnior. Eu estou seguindo a lista, já anotei o nome de todos. Basta termos serenidade. Tem a palavra o Deputado Henrique Fontana, para orientar pela Oposição.
HENRIQUE FONTANA|PT|RS|Sra. Presidenta Soraya Santos, nesta votação, a Oposição orienta o voto "não"; a Minoria, também. Aproveitamos para lembrar a importância da correção que podemos fazer nesta proposta, que atacou e ataca duramente o direito de todos os trabalhadores, especialmente os mais pobres do País. Os educadores, as educadoras, os professores e as professoras estão sendo duplamente atacados, e o próximo destaque pode melhorar a situação de professores e professoras, reconhecendo o papel estratégico que estes educadores têm na construção da Nação com a qual sonhamos. Não é punindo professores, que estão em cada uma das escolas deste País, que vamos construir o Brasil que queremos. Vamos apoiar a mudança relativa aos professores, para melhorar esta situação!
RODRIGO MAIA|PL|RJ|Chamo o Deputado Vicentinho Júnior a fazer uso da palavra, antes de o Deputado Samuel Moreira fazer um esclarecimento como Relator da matéria.
VICENTINHO JÚNIOR|PL|TO|Deputada Soraya Santos, fugindo um pouco ao tema, eu estava conversando agora com o Deputado Delegado Éder Mauro e queria pedir a solidariedade da Comissão Permanente de Segurança Pública e da Frente Parlamentar da Segurança Pública, na pessoa do Deputado Capitão Augusto, em relação ao que vem acontecendo no meu Estado do Tocantins. Eu e o Deputado Luis Miranda estamos pedindo uma audiência com o Ministro Sergio Moro para que S.Exa. interceda nos absurdos que vêm acontecendo em Tocantins. Vejam bem: delegado investiga, delegado prende. O Governo do Estado vai lá e, em vez de punir o servidor que age em ato de corrupção, não: pune, achincalha e abre processo para exonerar o delegado. Que contrassenso! Que falta de bom senso! Isso é a contramão do que o Brasil tanto pede hoje, que é o combate à corrupção que estamos vivendo em Tocantins. Sra. Presidente, peço a este Congresso que demonstre a mesma solidariedade que tem demonstrado com a Polícia Civil brasileira em relação ao meu Tocantins. Muito obrigado.
RODRIGO MAIA|PL|RJ|Tem a palavra o Deputado Samuel Moreira.
