autor|partido|uf|discurso
MARCELO RAMOS|PL|AM|Eu queria pedir a atenção de todos os Deputados e Deputadas. Deputado Molon, no espírito do que V.Exa. propõe, eu queria fazer uma sugestão. Quanto menos tarde nós terminarmos aqui, mais tempo teremos para diálogo com o Relator, para análise de assessoria e tudo o mais. Eu não tenho como não votar os requerimentos de adiamento de votação e deixá-los para amanhã. Eu queria propor a V.Exa., nesse espírito de agilizar os trabalhos para votarmos amanhã, que nós fizéssemos votações céleres dos 5 requerimentos de adiamento de votação, encerrássemos a sessão e voltássemos amanhã, às 9 horas, para votar o relatório e as emendas.  (Pausa.) Não? Tudo bem. Não havendo acordo, está resolvido: vamos seguir e enfrentar o que for necessário Š até o relatório, se preciso for. Vamos seguir, vamos seguir. Orientação de bancadas. Como vota o PT?  (Pausa.) Só há acordo se todos concordarem. Se um discordar, não há acordo.
ALESSANDRO MOLON|PSB|RJ|Então, eu vou fazer uma sugestão a V.Exa., no mesmo espírito de V.Exa.: votamos este requerimento de cinco sessões; sendo o mesmo rejeitado, se for, interrompemos a sessão; amanhã retornamos do requerimento de quatro sessões. (Intervenções fora do microfone.)
ALESSANDRO MOLON|PSB|RJ|Para V.Exa. também., para V.Exa. também.
MARCELO RAMOS|PL|AM|Deputado Molon, deixe-me dizer uma coisa: eu vejo bom senso tanto na minha tentativa quanto na tentativa de V.Exa., mas não há acordo. Estão superadas as duas questões. Acordo só é possível se todos concordam. O.k.? Vamos passar para o encaminhamento de votação. Como vota o PT?
JOSÉ GUIMARÃES|PT|CE|Sr. Presidente, eu quero me dirigir àquelas pessoas que, provavelmente, ainda estão nos assistindo nesta madrugada... (Desligamento automático do microfone.) Reunião de: 03/07/2019
MARCELO RAMOS|PL|AM|Calma, Deputado Guimarães!  (Riso.)  Vamos recomeçar o minuto, vamos zerar. Vamos lá! Nós ainda vamos chegar à madrugada. Ainda são 22h40min.
JOSÉ GUIMARÃES|PT|CE|Presidente, é claro que o PT vai entrar em obstrução. Eu quero dizer três coisas neste momento. A primeira delas é que V.Exa. sabe do esforço que a Oposição fez para negociar. A intransigência não foi do nosso lado. Não foi. Fizemos de tudo. Até o Presidente da Casa nós procuramos. Por uma razão. Sabe por quê, Presidente? Nós não podemos votar esta matéria pelas caladas da noite. Qual é a trabalhadora rural e o trabalhador rural que neste momento estão nos assistindo? Qual é o policial que está nos assistindo a esta hora? Qual é o operário da construção civil que está nos assistindo? Qual é o servidor que está nos assistindo? Ninguém. Querem votar pelas caladas da noite.
LUCAS VERGILIO|SOLIDARIEDADE|GO|Durante o dia todo mundo trabalha, Deputado. Está todo mundo em casa nos assistindo.
JOSÉ GUIMARÃES|PT|CE|Nós não podemos votar isto pela madrugada, Sr. Presidente.
LUCAS VERGILIO|SOLIDARIEDADE|GO|Durante o dia todo mundo trabalha.
JOSÉ GUIMARÃES|PT|CE|Presidente, o meu tempo.
MARCELO RAMOS|PL|AM|Eu peço que recomponham o tempo do Deputado Guimarães. (Intervenções fora do microfone.)
MARCELO RAMOS|PL|AM|Só um pouquinho, só um pouquinho, só um pouquinho. Deputado, vamos ouvir o Deputado Guimarães. Eu achei que já tivesse acabado o tempo. Vamos resgatá-lo. Calma, Deputado. Vamos devolver 10 minutos para o Deputado Guimarães. (Intervenção fora do microfone.)
MARCELO RAMOS|PL|AM|Dez segundos.  (Riso.)
JOSÉ GUIMARÃES|PT|CE|Eu estou tão calmo, Presidente, que tentei o acordo. V.Exa. queria, e não deixaram, o Governo não deixou. Mas qual é o trabalhador brasileiro que está nos assistindo a esta hora, às 23 horas? Concluo em 10 segundos. Não é possível isso. Nós queremos denunciar isso. Votar esta matéria de madrugada não é razoável. Votemos amanhã, para que o Brasil conheça os nossos votos, e não de madrugada. Não há mais ninguém nos assistindo a esta hora. Por isso nós queríamos o acordo. V.Exa. queria, o Governo não deixou. Nós vamos para a obstrução, Sr. Presidente.
MARCELO RAMOS|PL|AM|Como vota o PSL?  (Pausa.) Como vota o PP?  (Pausa.) Como vota o PL?  (Pausa.)
CHARLLES EVANGELISTA|PSL|MG|Sr. Presidente, o PSL vota "não".
GUILHERME MUSSI|PP|SP|Sr. Presidente, o PP vota "não" ao adiamento da votação, Sr. Presidente.
MARCELO RAMOS|PL|AM|Como vota o PL?  (Pausa.) Como vota o PSD?
DELEGADO ÉDER MAURO|PSD|PA|Sr. Presidente, eu vejo a Esquerda falar em trabalhador, defender trabalhador. Nunca trabalharam! A prova disso é o próprio Lula, que cortou a porra do dedo dele. Cortou a porra do dedo dele para não trabalhar! Imagine se ele tivesse os dez dedos! (Tumulto no plenário.)
MARCELO RAMOS|PL|AM|Deputado Delegado Éder Mauro, eu peço a V.Exa. que não entre em obstrução, senão eu estou ferrado.  (Risos.) Eu peço a V.Exa. que não entre em obstrução, senão eu estou ferrado aqui na Mesa. Reunião de: 03/07/2019 (Tumulto no plenário.)
MARCELO RAMOS|PL|AM|Pessoal, eu peço ordem. Eu peço ordem. Retome a palavra, Deputado Delegado Éder Mauro. Mais uma vez apelo para que não entre em obstrução.  (Risos.) (Intervenção fora do microfone.) (Não identificado)  - Mais 1 minuto para ele, Presidente.
DELEGADO ÉDER MAURO|PSD|PA|O tempo não está correndo ali, Sr. Presidente.
MARCELO RAMOS|PL|AM|Pode falar, Deputado.
DELEGADO ÉDER MAURO|PSD|PA|Eu estava falando que o Lula cortou o dedo dele para não trabalhar. (Manifestação no plenário.) Então, vem a Esquerda falar em trabalhador. Roubaram este País! O nosso voto vai ser "não" nas quatro votações. Nós não vamos aceitar essa Esquerda covarde, que sabia que a Previdência ia implodir, e não fez nada. Bolsonaro está fazendo as reformas para que o jovem possa receber a aposentadoria dele, para que quem está no mercado de trabalho possa receber a sua aposentadoria e para que quem está recebendo possa continuar recebendo. Sejam covardes com vocês mesmos, e não com o povo brasileiro! O voto é "não". (Não identificado)  - Nem ele acredita no que fala!
MARCELO RAMOS|PL|AM|Como vota o MDB?  (Pausa.) Como vota o PSB?  (Pausa.) Desculpe-me. Como vota o MDB?  (Pausa.) Espere um pouquinho, Deputado Bira.
JOÃO MARCELO SOUZA|MDB|MA|O voto do MDB é "não".
GUILHERME MUSSI|PP|SP|O voto do PP no painel, por favor, Sr. Presidente.
MARCELO RAMOS|PL|AM|O PP vota "não". O MDB vota "não". Como vota o PSB?
BIRA DO PINDARÉ|PSB|MA|Sr. Presidente, não há outra forma de votar que não seja pelo adiamento desta votação, mas nós vamos seguir aqui em obstrução, porque entendemos que esta noite está trazendo enorme prejuízo para os trabalhadores e as trabalhadoras. Mais do que isso, está trazendo prejuízo à democracia. Nós poderíamos fazer esta discussão com toda a tranquilidade do mundo, como vinha sendo conduzida até o presente momento, mas não é o que está acontecendo. Nós podemos aprofundar cada item do voto complementar do Relator e podemos até convencê- lo a apresentar o terceiro voto complementar. Se ele já apresentou dois, pode apresentar o terceiro, e assim construir a solução adequada. Todos nós aqui defendemos o equilíbrio das contas, mas não é tirando direito do trabalhador e transferindo renda para os ricos e os banqueiros que nós vamos resolver isso. Obstrução.
MARCELO RAMOS|PL|AM|Como vota o MDB, Deputado João Marcelo Souza?
JOÃO MARCELO SOUZA|MDB|MA|Presidente, o MDB vai votar "não". Eu queria pedir um esclarecimento ao Relator. Deputado Samuel, houve muita reclamação sobre as mudanças no BPC. Eu recebi o esclarecimento, Deputado Samuel, de que, na última linha do parágrafo que foi introduzido,... (Intervenções simultâneas ininteligíveis.) (O Sr. Presidente faz soar as campainhas.) Reunião de: 03/07/2019
JOÃO MARCELO SOUZA|MDB|MA|Deputado Samuel, houve uma mudança na situação do BPC, o que já foi alertado por vários Deputados, inclusive por Deputados da Esquerda. Nós do Nordeste pedimos muito que não fosse modificado o BPC de nenhuma maneira. Isso foi conversado várias vezes com V.Exa. Mas eu fui aqui esclarecido pela Assessoria Š e cabe a V.Exa. depois esclarecer a todos nós Š que, essa última linha, em que lemos  "fica ressalvado, no entanto, que poderão ser adotados critérios de vulnerabilidade social, nos termos da lei" , foi incluída porque houve uma conversa com representantes dos portadores de deficiência. Foi isso? Se for isso, Deputado, por favor, esclareça a todos nós, para que possamos inclusive dizer às nossas bases que não houve mudança e, sim, vantagem para os que vão se utilizar do BPC. Presidente, obrigado.
SAMUEL MOREIRA|PSDB|SP|Vou esclarecer, então. Eu acho até que nós temos que ter o cuidado, o que foi muito bem alertado pelo Deputado, de não retirar. Essa foi uma alteração no sentido de melhorar e de permitir até mais inclusão. Foi sugestão... Se a Oposição quiser retirar, eu acho que será um grande prejuízo, especialmente para os movimentos de pessoas com deficiência, que solicitaram esse texto. Se a Oposição quiser retirar... Eu acho que é um embate ruim. O texto melhorou. Esse texto melhorou porque constitucionaliza e cria uma regra mais rígida, do ponto de vista da elegibilidade de um quarto, mas permite a avaliação do que é miserabilidade. É por isso esse texto. Ele diz inclusive, após o texto de ontem, como disse o nosso querido Deputado, o seguinte:  "Fica ressalvado, no entanto, que poderão ser adotados critérios de vulnerabilidade social, nos termos da lei" . Ou seja, é mais do que só o valor de um quarto. O que nós colocamos ontem foi um quarto só de salário. Agora, Deputado, eu posso esclarecer que, além desse critério, poderá haver o critério de verificar se há vulnerabilidade.
MARCELO RAMOS|PL|AM|Obrigado, Deputado. Como vota o PRB?
CAPITÃO ALBERTO NETO|PRB|AM|"Não".
MARCELO RAMOS|PL|AM|Como vota o PSDB?  (Pausa.) Como vota o PSDB?
RODRIGO DE CASTRO|PSDB|MG|Sr. Presidente, primeiro, quero parabenizar V.Exa. pela condução dos trabalhos e o Relator, o Deputado Samuel Moreira. Deputado Samuel, muito nos orgulha o seu relatório e, principalmente, a preocupação de manter conquistas sociais como o BPC Š aliás, implantada pelo PSDB. Agora vou fazer mais uma vez um apelo à Oposição. A proposta do Presidente foi bastante razoável. V.Exas. mesmos disseram que queriam votar amanhã, durante o dia. Se nós analisarmos esses cinco requerimentos de maneira mais rápida, amanhã teremos todo o tempo para um debate mais amplo do tema principal. Esse é o apelo que faço à Oposição. O PSDB vota "não", Sr. Presidente.
MARCELO RAMOS|PL|AM|Como vota o DEM?
PAULO AZI|DEM|BA|Sr. Presidente, o Governador da Bahia, do PT, o Sr. Rui Costa, tem dito que para ele não faz diferença que o Estado esteja  (falha na gravação)  porque, segundo ele, o efeito do ingresso dos servidores públicos na economia, para o Estado, é de apenas 47 milhões. Ele considera, portanto, que as regras são muito brandas. No fundo, defende regras muito mais rigorosas para os servidores públicos.
LÍDICE DA MATA|PSB|BA|Não é verdade.
PAULO AZI|DEM|BA|Na realidade, o relatório do Deputado Samuel melhora o texto do Governo e promove...
LÍDICE DA MATA|PSB|BA|Não é verdade o que disse em relação ao Governador da Bahia.
PAULO AZI|DEM|BA|Presidente...
MARCELO RAMOS|PL|AM|Eu peço que seja garantida a fala do Deputado Paulo Azi.
PAULO AZI|DEM|BA|E protege os mais pobres. Reunião de: 03/07/2019 Deputada Lídice, eu estou aqui apenas falando do que o seu Governador fala na imprensa, que para ele não faz diferença a reforma, porque só economiza para o Estado 47 milhões. Então, ele considera a regra branda. Ele gostaria de uma regra muito mais rigorosa, Deputada.
LÍDICE DA MATA|PSB|BA|Não é verdade, Sr. Presidente. O que ele disse foi outra coisa.
MARCELO RAMOS|PL|AM|Como vota o PDT?
ANDRÉ FIGUEIREDO|PDT|CE|Sr. Presidente, cada vez mais nós nos convencemos de que não temos condições de votar esse relatório antes de nos atermos à nova complementação de voto. Deputado Samuel, nós nos deparamos agora, nesse novo relatório de V.Exa., com a exclusão do § 17 do art. 40, que estava no relatório de ontem. O § 17 do art. 40 está excluído desse novo relatório, não está aqui, e estava no de ontem. Vou ler o § 17, Sr. Relator: Os critérios de atualização dos valores de remuneração utilizados para cálculo de benefício no âmbito de regime próprio de previdência social serão definidos em lei do respectivo ente federativo. V.Exa., na leitura da complementação de voto, não disse que tinha excluído esse § 17. Página 10.
MARCELO RAMOS|PL|AM|Deputado André, eu peço a V.Exa. que faça o encaminhamento. Tão logo abramos a votação, eu concederei a palavra a V.Exa. para tirar essa dúvida com o Relator. O.k.? Encaminhe. V.Exa. não encaminhou ainda o voto.
ANDRÉ FIGUEIREDO|PDT|CE|Bem, Presidente, eu estou apenas enfatizando a necessidade de não atropelarmos essa discussão que foi tão bem conduzida por V.Exa.
JOSÉ GUIMARÃES|PT|CE|Nem o Relator sabe...
ANDRÉ FIGUEIREDO|PDT|CE|O próprio Relator não tem tido o cuidado, na leitura da complementação de voto, de fazer os reparos necessários...
JOSÉ GUIMARÃES|PT|CE|Nem sabe o que está escrito, Deputado André.
ANDRÉ FIGUEIREDO|PDT|CE|... e, consequentemente, de nos esclarecer. É por isso que ao PDT não cabe outra posição que não seja a de obstruir, para justamente podermos discutir com mais clareza o conteúdo desse voto.
MARCELO RAMOS|PL|AM|Obrigado, Deputado André. Como vota o Solidariedade?
LUCAS VERGILIO|SOLIDARIEDADE|GO|Vota "não", Sr. Presidente.
MARCELO RAMOS|PL|AM|Como vota o PTB?
MARCELO MORAES|PTB|RS|Presidente, eu entendo que é razoável a proposta de V.Exa. de enfrentar os requerimentos de adiamento hoje e postergar para amanhã a votação do relatório, para que todas as bancadas tenham tempo de avaliar o novo voto, a nova proposta do Relator, mas ao adiamento por cinco sessões o PTB é contrário.
PAULO AZI|DEM|BA|Presidente, quero apenas registrar que a orientação do DEM é voto "não" e que não está no painel.
MARCELO RAMOS|PL|AM|Como vota o PSOL?
LUIZA ERUNDINA|PSOL|SP|Presidente, o ambiente desta Comissão até ontem era um, hoje é outro. Tudo indica que V.Exa. foi centralizado, para acelerar as atividades desta Comissão e forçar a votação de uma proposta que é uma sanha contra os pobres deste País, que é um decreto contra os pobres, que passarão a viver uma situação de caridade, e não de direito de cidadania, como está previsto na Constituição de 1988, no sistema de seguridade social. Não podemos aceitar isso, Sr. Presidente. Nós estamos penalizando as pessoas a morrerem mais cedo, a sofrerem mais cedo mais do que sofrem hoje, Sr. Presidente. É a grande maioria do povo brasileiro. Não podemos aceitar votar esta matéria nos termos em que ela se encontram. Cada voto do Relator piora a proposta. Parece que alguém vai no ouvido do Relator... (Desligamento automático do microfone.) Reunião de: 03/07/2019
MARCELO RAMOS|PL|AM|Como vota o PSOL, Deputada?
LUIZA ERUNDINA|PSOL|SP|... tem que piorar, tem que piorar, porque nós temos... (O microfone é desligado.)
MARCELO RAMOS|PL|AM|Como vota o PROS?  (Palmas.)
LUIZA ERUNDINA|PSOL|SP|Obrigada.
ACÁCIO FAVACHO|PROS|AP|Presidente, o PROS vota "não".
MARCELO RAMOS|PL|AM|Como vota o Podemos?
DIEGO GARCIA|PODE|PR|Presidente, o Podemos quer votar a Nova Previdência. Por isso o Podemos vota "não".
MARCELO RAMOS|PL|AM|Como vota o PCdoB?
ALICE PORTUGAL|B|BA|Encaminharei pelo PCdoB para dizer que é lamentável, em primeiro lugar, que nós tenhamos ficado aqui, de 1 hora da tarde até poucas horas atrás, esperando uma complementação de relatório que se resumiu a quatro questões. O relatório manteve as iniquidades da sua origem. Em segundo lugar, quero dizer que nós estamos percebendo que o relatório e sua complementação não corrigem o gravíssimo erro da quebra do conceito solidário e de repartição. Nós estamos vendo aqui, além da euforia do "toma lá, dá cá", além da euforia da contemplação relacionada com as expectativas de bancadas fisiológicas, garçons, para a entrega na bandeja ao mercado dos interesses nacionais e do tecido previdenciário brasileiro. É óbvio que temos que adiar para... (Desligamento automático do microfone.)
MARCELO RAMOS|PL|AM|Como vota o PSC?
PAULO EDUARDO MARTINS|PSC|PR|O PSC vota "não", Presidente.
MARCELO RAMOS|PL|AM|Como vota o Cidadania?
ALEX MANENTE|CIDADANIA|SP|O Cidadania, Presidente, é contra o adiamento da votação. Nós somos a favor de superarmos rapidamente esses requerimentos que estão colocados. É nisso que acreditamos. Essa foi a defesa do nosso partido, que é um partido reformista, que busca melhorar o Estado para dar condições de haver uma relação digna com o cidadão, para que consiga pagar as suas despesas. Por isso, o Cidadania, colaborando com a celeridade do processo, vota "não".
MARCELO RAMOS|PL|AM|Como vota o NOVO?  (Pausa.) O NOVO vota "não". Como vota o Avante?  (Pausa.) É preciso que fale, senão não será gravado. Use o microfone do Deputado Beto.
VINICIUS POIT|NOVO|SP|Presidente, eu gostaria de orientar o seguinte: nós temos que apreciar ainda os requerimentos de adiamento por quatro sessões, por três sessões, por duas sessões, por uma sessão; se todo mundo que vota "não" agora concordar, poderíamos considerar o voto "não" para todos. Assim, não precisaremos encaminhar... (Intervenções simultâneas ininteligíveis.)
VINICIUS POIT|NOVO|SP|A Oposição encaminha. Nós não precisamos encaminhar. (Intervenções simultâneas ininteligíveis.)
MARCELO RAMOS|PL|AM|Calma! Tenham calma! Eu sou obrigado a chamar todos os partidos que estão na lista. Os partidos não são obrigados a manifestar o seu voto. Então, eu sigo a lista e chamo todos os partidos. Quem quiser manifestar o seu voto manifesta, quem não quiser não manifesta. Pronto. Reunião de: 03/07/2019 Como vota o Avante?
GREYCE ELIAS|AVANTE|MG|O Avante vota "não" ao adiamento.
MARCELO RAMOS|PL|AM|Como vota o Patriota?
DR. FREDERICO|PATRIOTA|MG|A Nação tem pressa, e o Patriota tenta colaborar. O voto do Patriota é "não", Sr. Presidente.
MARCELO RAMOS|PL|AM|Como vota o PV?  (Pausa.) Como vota o PMN?  (Pausa.) Como vota a REDE?
JOENIA WAPICHANA|REDE|RR|Sr. Presidente, quero deixar registrada aqui a preocupação da REDE. Realmente, esse relatório, essa nova versão traz mudanças que não são conhecidas. Eu vi que algumas emendas foram incorporadas, e outras foram tiradas. Essa análise precisava ser benfeita. A REDE está em obstrução por considerar que isso é importante para a vida dos brasileiros, não apenas para alguns que têm interesses particulares, interesses que nós já sabemos quais são. Eu prezo muito pela coletividade e pelo respeito aos mais vulneráveis deste País. Estamos em obstrução.
MARCELO RAMOS|PL|AM|Obrigado, Deputada Joenia. Como vota a Maioria?
DARCÍSIO PERONDI|MDB|RS|"Não".
MARCELO RAMOS|PL|AM|Como vota a Minoria?
JANDIRA FEGHALI|B|RJ|Sr. Presidente, é engraçado o que falam aqui, que os reformistas querem melhorar o Estado. O problema é à custa de quem. Com esse relatório, quem paga a conta é a população pobre deste País. Então, vamos melhorar o Estado à custa de quem tem, à custa dos juros exorbitantes, à custa de quem sonega. Aí nós podemos discutir, numa boa. Vamos botar a reforma tributária na frente. Aí nós discutimos. Agora, é bom esclarecer a quem nos vê que nós fizemos muitas propostas de procedimentos para não irmos até a calada da noite Š muitas Š, que não foram aceitas nem pelo Governo nem por quem está na sua base de sustentação. Portanto, nós estamos em obstrução. Não deixaremos que isso seja votado à medida que as nossas forças aguentarem. A democracia dá trabalho, e nós vamos ficar aqui até a hora em que pudermos ficar. A Minoria está em obstrução, Presidente.
MARCELO RAMOS|PL|AM|Obrigado, Deputada Jandira. Como vota a Oposição?
ALESSANDRO MOLON|PSB|RJ|O Deputado Aliel fala pela Oposição.
ALIEL MACHADO|PSB|PR|Presidente, os policiais e as forças de segurança foram os maiores apoiadores do atual Governo e hoje são os primeiros a tomar conta das ruas e a exigir "não" a esta reforma. Sabe por quê? Não foi porque eles mudaram de posição, mas porque o Governo mudou de posição e porque eles têm conhecimento do texto. Quando a população tiver conhecimento do texto, de que uma pessoa que ganha hoje 3 mil reais por mês pode deixar uma pensão de menos de mil reais para a sua família, também se voltará contra o texto. É importante lembrar que esta reunião estava marcada para as 13 horas e só começou às 8 e meia da noite porque ficaram nas negociações, porque estavam lá negociando acertos que não eram para melhorar o texto, porque ele não veio melhor. Eram acordos políticos. E isso é contra a população. Nós vamos denunciar. A Oposição... (Desligamento automático do microfone.)
ALIEL MACHADO|PSB|PR|... está em obstrução.
MARCELO RAMOS|PL|AM|Como vota o Governo? Reunião de: 03/07/2019
DARCÍSIO PERONDI|MDB|RS|Aquela palavra, "vulnerabilidade", que entrou no texto foi acordada com o Presidente da Comissão de Direitos Humanos, com a Líder do Senado, dos direitos humanos. Acertado. Isso aí é para diminuir a judicialização. Foi acertado com as entidades. As entidades também sofrem com a judicialização. É um acréscimo. O que está garantido é um quarto. Então, não inventem essa narrativa de que voltou o BPC. Isso foi acordado com as entidades. Agora, o argumento da Oposição é uma besteira, o que o Deputado falou há pouco, de que os policiais estão brigando pelo salário mínimo. Os policiais estão brigando pelos seus salários, que são bons.  (Apupos.)  (Manifestação no plenário: Não, não são bons!) O Governo vota "não". "Não"!
MARCELO RAMOS|PL|AM|Vamos passar agora para a votação nominal, pelo painel eletrônico. A Presidência solicita... Como vota o PL, Deputado?
GIOVANI CHERINI|PL|RS|Vota "não".
MARCELO RAMOS|PL|AM|A Presidência solicita aos Sr. Deputados e às Sras. Deputadas que tomem seus lugares, a fim de ter início a votação pelo sistema eletrônico. Está iniciada a votação. Enquanto ocorre a votação, eu passarei a palavra ao Relator, para que faça os esclarecimentos ao Deputado Henrique e ao Deputado André Figueiredo. Em votação no painel. (Procede-se à votação.)
SAMUEL MOREIRA|PSDB|SP|Primeiro, agradeço ao Deputado João Marcelo por tão oportuno questionamento com relação ao BPC. Quero dizer ao Deputado Henrique que o que vale realmente é o substitutivo apresentado, que remete esse artigo à Constituição. Esse artigo estava no relatório, na declaração de voto de ontem, e, nesta complementação, ele remete ao texto da Constituição. Por isso os pontinhos. Esses pontinhos significam que se mantém o que está na Constituição. Então, penso ter esclarecido.  (Pausa.)
JOSÉ GUIMARÃES|PT|CE|Ele não consegue esclarecer nada. Ele sabe o que escreveu?
PEDRO PAULO|DEM|RJ|Presidente, quero fazer uma questão de ordem.
MARCELO RAMOS|PL|AM|Deputado, nós estamos em processo de votação. Peço a V.Exa. que aguarde o encerramento do processo de votação, que concederei a palavra a V.Exa. para uma questão de ordem. (Intervenção fora do microfone.)
DARCÍSIO PERONDI|MDB|RS|Não, não. Vamos votar primeiro. Dá uma folga para os nossos ouvidos!
MARCELO RAMOS|PL|AM|Ainda falta a algum Deputado votar? Deputada Joice Hasselmann...  (Pausa.) Mais algum Deputado?  (Pausa.) Declaro encerrada a votação.  (Pausa.) Vamos proceder à apuração dos votos no painel. Vamos proclamar o resultado: ﬁnãoﬂ, 35; "obstrução", 12. O requerimento foi rejeitado. Passa-se à apreciação do requerimento de autoria da Deputada Alice Portugal, que requer votação nominal no requerimento de adiamento de votação por 4 sessões. Deferido de ofício por esta Presidência. Reunião de: 03/07/2019 Encontra-se sobre a mesa requerimento de adiamento de votação pelo prazo de 4 sessões, apresentado pelo Deputado Ivan Valente, Líder do PSOL. Passa-se ao encaminhamento de votação. Com a palavra o Deputado Ivan Valente, para encaminhar a favor do requerimento, por 5 minutos.  (Pausa.) Deputada Fernanda...
ALICE PORTUGAL|B|BA|Sr. Presidente, e o primeiro requerimento que V.Exa. leu?
MARCELO RAMOS|PL|AM|Foi acatado de ofício. Com a palavra a Deputada Fernanda Melchionna.
ALICE PORTUGAL|B|BA|Mas eu tenho o direito de falar.
MARCELO RAMOS|PL|AM|Não há objeto para encaminhar.
ALICE PORTUGAL|B|BA|O objeto é o adiamento da votação.
MARCELO RAMOS|PL|AM|Com a palavra a Deputada Fernanda Melchionna.
FERNANDA MELCHIONNA|PSOL|RS|Deixe a Deputada Alice fazer a questão de ordem.  (Pausa.)
ALICE PORTUGAL|B|BA|Sr. Presidente, depois, quando falamos que o método mudou...
MARCELO RAMOS|PL|AM|Deputada Alice, com todo o respeito que eu tenho por V.Exa., mas V.Exa. quer encaminhar um requerimento que está acatado pela Mesa, que já está aprovado, de ofício. Passo a palavra à Deputada Fernanda Melchionna.  (Pausa.)
ALICE PORTUGAL|B|BA|É o mesmo procedimento anterior. Está no art. 114, inciso IV, a observância de definições regimentais. Art. 114. Serão verbais ou escritos, e imediatamente despachados pelo Presidente, os requerimentos que solicitem: ............................................................................................................................................................................. IV - observância de disposição regimental; O meu requerimento é igual ao outro. V.Exa. o absorveu, V.Exa. concordou, mas isso não retira a minha autoria nem o meu direito de defesa. O art. 192 sobre encaminhamento me garante isso objetivamente. V.Exa. pode ter acatado de ofício, mas a autoria V.Exa. não pode me tirar nem o meu direito de defender o requerimento. É uma questão de respeito. Eu quero fazer a devolutiva com base, única e exclusivamente, no Regimento da Casa, que, com toda a modéstia, tenho manuseado há algum tempo. Por gentileza, conceda-me o direito de defender por que eu quero adiar.
MARCELO RAMOS|PL|AM|Eu certamente tenho manuseado o Regimento há menos tempo que V.Exa. Humildemente, reconheço isso. Agora, registro que o requerimento de V.Exa. não é requerimento de adiamento. O requerimento de V.Exa. não permite a justificativa de querer adiar, porque o requerimento de V.Exa. não é para adiar. O requerimento de V.Exa. é para fazer a votação nominal do adiamento. É óbvio que a sustentação de um requerimento tem a ver com o processo de votação. Não havendo processo de votação, não há por que defender um requerimento que está deferido de ofício. Eu rejeito a questão de ordem de V.Exa. e passo a palavra à Deputada Fernanda.  (Pausa.)
PEDRO PAULO|DEM|RJ|Questão de ordem, Presidente, com base no art. 95.
MARCELO RAMOS|PL|AM|Com a palavra o Deputado Pedro Paulo para uma questão de ordem. Peço que V.Exa. indique o dispositivo.
PEDRO PAULO|DEM|RJ|Art. 95, § 1º.
MARCELO RAMOS|PL|AM|Não cabe questão de ordem com base nesse artigo, Deputado Pedro Paulo, porque ele é o artigo que disciplina a questão de ordem. Reunião de: 03/07/2019 Eu vou passar a palavra à Deputada Fernanda Melchionna. Daqui a pouco, eu lhe dou a palavra para que possa fazer o questionamento regimental de V.Exa., com base no dispositivo atacado do Regimento. Com a palavra a Deputada Fernanda Melchionna.
